Projeto,Ano,Tipo,Autor,Ementa,Situação,Cod_Tipo,Id_Projeto,Data_Projeto
5225.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita realização de obras de contenção de barranco na rua Francisco Altomar, no bairro Santa Luzia.",Arquivada,REQ,45834,21/10/2013
5224.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita realização de obras de contenção de barranco na rua Antonio Espanhol Celeste, no bairro Jardim América.",Arquivada,REQ,45833,21/10/2013
5223.0,2013.0,Requerimento,Dr. Fiorilo,Solicita obra de limpeza e contenção de terras na rua José Orozimbo de Oliveira.,Arquivada,REQ,45832,21/10/2013
5222.0,2013.0,Requerimento,Luiz Otávio Fernandes Coelho - Pardal,"Solicita sinalização horizontal e vertical,em todas ruas do bairro Jardim dos Alfineteiros.",Arquivada,REQ,45831,21/10/2013
5221.0,2013.0,Requerimento,Cido Reis,"Solicita junto a SMO, instalação de rede de proteção sobre a quadra da praça localizada no bairro Barreira do Triunfo.",Arquivada,REQ,45287,21/10/2013
5220.0,2013.0,Requerimento,Cido Reis,"Solicita junto a SMO, construção de parquinho com mesa de ping pong complemento da academia ao ar livre na praça localizada no bairro Barreira do Triunfo.",Arquivada,REQ,45286,21/10/2013
5219.0,2013.0,Requerimento,Ana Rossignoli,"Solicita capina da rua Paulo kinep, no bairro Bom Clima.",Arquivada,REQ,45294,18/10/2013
5218.0,2013.0,Requerimento,Ana Rossignoli,"Solicita limpeza de quatro bocas de lobo na rua Mario Ferreira Siqueira, no bairro Bonfim.",Arquivada,REQ,45293,18/10/2013
5217.0,2013.0,Requerimento,Vagner de Oliveira,"Solicita asfaltamento na Estrada dos Sítios que dá acesso ao Granjeamento Recanto do Sol, no bairro Barreira do Triunfo.",Arquivada,REQ,45885,Data nao encontrada
5216.0,2013.0,Requerimento,Vagner de Oliveira,"Solicita transferência da rede elétrica lateral com as luminárias para o canteiro central da Avenida Orlando Riani, no bairro Filgueiras.",Arquivada,REQ,45884,18/10/2013
5215.0,2013.0,Requerimento,Oliveira Tresse,"Solicita possibilidade de alteração como mão única, a rua Delorme de Carvalho, no bairro Bom Pastor.",Arquivada,REQ,45767,18/10/2013
5214.0,2013.0,Requerimento,Oliveira Tresse,Solicita estudos para avaliação de dragagem e limpeza do córrego do bairro Floresta.,Arquivada,REQ,45765,18/10/2013
5213.0,2013.0,Requerimento,Oliveira Tresse,Solicita revitalização da praça no bairro Santa Cecilia.,Arquivada,REQ,45763,18/10/2013
5212.0,2013.0,Requerimento,Noraldino Júnior,Solicita recapeamento de toda extensão da rua Professor Roberto Andrade no Residencial Miguel Marinho.,Arquivada,REQ,45949,18/10/2013
5211.0,2013.0,Requerimento,Noraldino Júnior,"Solicita asfaltamento da rua Verônica Feguglia, no bairro Granjas Triunfo.",Arquivada,REQ,45948,18/10/2013
5210.0,2013.0,Requerimento,Noraldino Júnior,"Solicita construção de um campo de esportes no bairro Chapéu D'uvas, na rua Coronel Gerônimo Tavares.",Arquivada,REQ,45947,18/10/2013
5209.0,2013.0,Requerimento,Noraldino Júnior,Solicita instalação de semáforo ao túnel do bairro Marumbi que dá acesso ao bairro Vivendas da Serra.,Arquivada,REQ,45946,Data nao encontrada
5208.0,2013.0,Requerimento,Noraldino Júnior,"Solicita poda de árvore na Avenida Governador Valadares, no bairro Manoel Honório.",Arquivada,REQ,45945,18/10/2013
5207.0,2013.0,Requerimento,Noraldino Júnior,Solicita instalação de poste em toda extensão do bairro Granjas Triunfo.,Arquivada,REQ,45944,18/10/2013
5206.0,2013.0,Requerimento,Noraldino Júnior,Solicita sinalização de trânsito em várias pontes das zonas rurais.,Arquivada,REQ,45943,18/10/2013
5205.0,2013.0,Requerimento,Noraldino Júnior,Solicita nivelamento da Estrada que liga a rua Ana Maria Delgado a Estrada da Lagoa no Distrito de Torreões.,Arquivada,REQ,45942,18/10/2013
5204.0,2013.0,Requerimento,Nilton Militão,"Solicita colocação da tampa da boca de lobo da rede de captação de águas pluviais na rua Engenheiro Geraldo Magela de Matos Sanábio, no bairro Recanto da Mata.",Arquivada,REQ,45857,18/10/2013
5203.0,2013.0,Requerimento,Nilton Militão,"Solicita junto a Settra, possibilidade de colocação de redutor de velocidade na rua Belo vale, no bairro Dom Bosco.",Arquivada,REQ,45856,18/10/2013
5202.0,2013.0,Requerimento,Nilton Militão,"Solicita junto a Empav, operação tapa buracos na rua Nilo Peçanha, no bairro Santa Cruz.",Arquivada,REQ,45855,18/10/2013
5201.0,2013.0,Requerimento,Nilton Militão,"Solicita limpeza e desentupimento do bueiro da rua Eraldo Guerra Peixe, no bairro Nova Era.",Arquivada,REQ,45854,18/10/2013
5200.0,2013.0,Requerimento,Nilton Militão,"Solicita remoção do ponto de ônibus localizado na rua Zezé Falso Lopes, no bairro Parque Independência III.",Arquivada,REQ,45853,18/10/2013
5199.0,2013.0,Requerimento,Nilton Militão,Solicita varrição e limpeza dos bairros Santa Cruz e São Judas Tadeu.,Arquivada,REQ,45852,18/10/2013
5198.0,2013.0,Requerimento,Nilton Militão,Solicita extensão da iluminação pública e do acostamento na via que liga o bairro Grama a Vila dos Sonhos e Filgueiras.,Arquivada,REQ,45851,18/10/2013
5197.0,2013.0,Requerimento,Nilton Militão,"Solicita junto a Settra, possibilidade de colocação de 04 redutores de velocidade na rua Ernesto Pancini, no bairro São Judas Tadeu.",Arquivada,REQ,45850,18/10/2013
5196.0,2013.0,Requerimento,Nilton Militão,"Solicita junto a Empav, operação tapa buracos na rua Ernesto Pancini, no bairro São Judas Tadeu.",Arquivada,REQ,45849,18/10/2013
5195.0,2013.0,Requerimento,Nilton Militão,"Solicita junto a Empav, operação tapa buracos na rua Major Ivan da Veiga Figueiredo, no bairro São Judas Tadeu.",Arquivada,REQ,45848,18/10/2013
5194.0,2013.0,Requerimento,Luiz Otávio Fernandes Coelho - Pardal,"Solicita junto a Secretaria de Obras a relocação de postes na rua Alziro Zarur, no bairro Sagrado Coração de Jesus.",Arquivada,REQ,45818,18/10/2013
5193.0,2013.0,Requerimento,Luiz Otávio Fernandes Coelho - Pardal,"Solicita recapeamento asfáltico da rua Waldir Martins, no bairro Cascatinha.",Arquivada,REQ,45817,18/10/2013
5192.0,2013.0,Requerimento,Luiz Otávio Fernandes Coelho - Pardal,"Solicita junto a Empav, revitalização das muretas do entorno dos jardins da Igreja da Glória, no Morro da Glória.",Arquivada,REQ,45816,18/10/2013
5191.0,2013.0,Requerimento,Luiz Otávio Fernandes Coelho - Pardal,"Solicita junto a Empav, asfaltamento e pavimentação das ruas Marciano Pinto e Geraldo Cardoso de Mello, no bairro Sagrado de Coração de Jesus.",Arquivada,REQ,45786,18/10/2013
5190.0,2013.0,Requerimento,Jucelio,"Solicita junto a Cesama,regularização de captação de esgoto na rua Jerônimo Norberto, no bairro Benfica.",Arquivada,REQ,45718,18/10/2013
5189.0,2013.0,Requerimento,Jucelio,"Solicita junto a Cesama, regularização do fornecimento de água da rua Jerônimo Norberto, no bairro Benfica.",Arquivada,REQ,45717,18/10/2013
5188.0,2013.0,Requerimento,Jucelio,"Solicita junto a Secretaria de Saúde, para que estruture o atendimento psicológico à vítimas de abuso e exploração sexual.",Arquivada,REQ,45716,18/10/2013
5187.0,2013.0,Requerimento,Jucelio,"Solicita junto ao Secretário de Saúde, para que os profissionais de saúde tenham treinamento de como proceder com crianças e adolescentes vítimas de abuso e exploração sexual.",Arquivada,REQ,45713,18/10/2013
5186.0,2013.0,Requerimento,Jucelio,"Solicita redutor de velocidade ou faixa indicativa na rua Barão de Juiz de Fora, no bairro Santos Anjos.",Arquivada,REQ,45712,18/10/2013
5185.0,2013.0,Requerimento,Jucelio,Solicita junto a Secretaria de Governo providências no sentido de implementar o Gabinete de Gestão Integrada Municipal.,Arquivada,REQ,45701,18/10/2013
5184.0,2013.0,Requerimento,Dr. Fiorilo,Solicita estudo para instalação de quebra-molas na rua Porto Alegre no bairro Parque Jardim da Serra.,Arquivada,REQ,45813,18/10/2013
5183.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita poda de árvore na rua Almirante Barroso, no bairro Palmeiras.",Arquivada,REQ,45806,18/10/2013
5182.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita colocação de placa de identificação de logradouro público na Travessa Antonio Campissi, no bairro Bom Jardim.",Arquivada,REQ,45805,18/10/2013
5181.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita poda ou transplante de arvore na rua José Geraldo da Silva, no bairro Santa Luzia.",Arquivada,REQ,45804,18/10/2013
5180.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita restauração da boca de lobo na rua Santo Antonio, no Centro.",Arquivada,REQ,45803,18/10/2013
5179.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita restauração da tampa de bueiro na esquina das ruas Jarcil Firmino Pinheiro e General Almerindo da Silva Gomes, no bairro Nova Era.",Arquivada,REQ,45802,18/10/2013
5178.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita uma faixa de pedestre e estudo para instalação de redutor de velocidade ou quebra-molas, na Avenida Brasil no bairro São Dimas.",Arquivada,REQ,45801,18/10/2013
5177.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita restauração do piso asfáltico da rua General Almerindo da Silva Gomes, no bairro Nova Era.",Arquivada,REQ,45800,18/10/2013
5176.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita tampa de bueiro na rua Custódio Rezende Bastos, no bairro Jardim dos Alfineteiros.",Arquivada,REQ,45799,18/10/2013
5175.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita junto a Settra, estudos para melhorar o atendimento do transporte público urbano no bairro Barreira do Triunfo.",Arquivada,REQ,45798,18/10/2013
5174.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita substituição da tampa de bueiro na rua Chácara, no bairro Santa Luzia.",Arquivada,REQ,45797,18/10/2013
5173.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita instalação de um poste de iluminação pública nas ruas Dr. Newton de Almeida, Adolfo Leonel e Manoel Moreira de Morais, no bairro Jardim de Alá.",Arquivada,REQ,45796,18/10/2013
5172.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita limpeza e conservação da tampa de bueiro localizada na esquina das ruas Princesa Isabel e Santos Dumont, no bairro Granbery.",Arquivada,REQ,45795,18/10/2013
5171.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita limpeza e conservação da rua José Romão Guedes, no bairro Granbery.",Arquivada,REQ,45794,18/10/2013
5170.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita iluminação na escadaria na rua Maria Aparecida Martins, no bairro Vale Verde.",Arquivada,REQ,45793,18/10/2013
5169.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita passagem de máquina patrol nas ruas José Augusto de Paula e Marciano Pinto, no bairro Vale Verde.",Arquivada,REQ,45792,18/10/2013
5168.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita iluminação na passagem das ruas José Augusto de Paula e Marciano Pinto, no bairro Vale Verde.",Arquivada,REQ,45791,18/10/2013
5167.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita limpeza dos bueiros da rua Inês Garcia, no bairro Benfica.",Arquivada,REQ,45790,18/10/2013
5166.0,2013.0,Requerimento,Dr. Fiorilo,Solicita obra de restauração da ponte de madeira na estrada que dá acesso ao bairro Lagoa.,Arquivada,REQ,45789,Data nao encontrada
5165.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita limpeza, capina e corte de arbustos nas margens do córrego que passa na Avenida Santa Luzia, no bairro Santa Luzia.",Arquivada,REQ,45788,18/10/2013
5164.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita obra em meio fio na rua Margarida Maria Alves, no bairro Vale Verde.",Arquivada,REQ,45787,18/10/2013
5163.0,2013.0,Requerimento,Isauro Calais,Solicita implantação de uma linha específica para o bairro Campo Alegre.,Arquivada,REQ,45196,18/10/2013
5162.0,2013.0,Requerimento,Isauro Calais,"Solicita instalação de sinalização horizontal na Avenida JK, no bairro Industrial.",Arquivada,REQ,45195,18/10/2013
5161.0,2013.0,Requerimento,Isauro Calais,"Solicita asfalto para a rua das Pérolas, no bairro Marilânida.",Arquivada,REQ,45194,18/10/2013
5160.0,2013.0,Requerimento,Isauro Calais,Solicita limpeza das bocas de lobo existentes nas ruas do bairro Jardim Esperança.,Arquivada,REQ,45193,18/10/2013
5159.0,2013.0,Requerimento,Isauro Calais,"Solicita conserto de uma tampa de esgoto na rua Hélio Felet, no bairro Jardim Esperança.",Arquivada,REQ,45192,18/10/2013
5158.0,2013.0,Requerimento,Chico Evangelista,"Solicita junto a Settra retirada das placas de permitido estacionar e instale uma placa de carga e descarga na rua Professor Walquírio Seixas de Faria, no bairro Esplanada.",Arquivada,REQ,45206,18/10/2013
5157.0,2013.0,Requerimento,Chico Evangelista,"Solicita junto a Empav poda de árvores na Escola Estadual Professor José Freire, no bairro Industrial.",Arquivada,REQ,45205,18/10/2013
5156.0,2013.0,Requerimento,Chico Evangelista,Solicita junto a Settra um estudo para diminuir a velocidade dos veículos na Avenida JK no bairro Jóquei Clube I.,Arquivada,REQ,45204,18/10/2013
5155.0,2013.0,Requerimento,Chico Evangelista,"Solicita junto a Settra, possibilidade de mão única nas ruas Quintino Bocaiúva e Capitão Arnaldo de Carvalho, no bairro Jardim Glória.",Arquivada,REQ,45203,18/10/2013
5154.0,2013.0,Requerimento,Chico Evangelista,Solicita junto a Demlurb capina e limpeza de todo bairro Industrial.,Arquivada,REQ,45202,18/10/2013
5153.0,2013.0,Requerimento,Chico Evangelista,"Solicita junto a Empav, poda de árvores da Escola Estadual Maria Elba Braga no bairro Cerâmica.",Arquivada,REQ,45201,18/10/2013
5152.0,2013.0,Requerimento,Chico Evangelista,Solicita junto a Demlurb capina e limpeza em todo bairro Cerâmica.,Arquivada,REQ,45198,18/10/2013
5151.0,2013.0,Requerimento,Chico Evangelista,Solicita o envio de uma Mensagem do Executivo para tratar de parcelamento s de impostos municipais.,Arquivada,REQ,45197,18/10/2013
5150.0,2013.0,Requerimento,Cido Reis,"Solicita junto ao Demlurb, latão de lixo e placa de proibido jogar lixo no campo do progresso na rua Arlindo Leite, no bairro Progresso.",Arquivada,REQ,45285,18/10/2013
5149.0,2013.0,Requerimento,Cido Reis,"Solicita junto a SMO, limpeza da boca de lobo da rua Maria Verônica dos Reis, no bairro Ponte Preta.",Arquivada,REQ,45284,18/10/2013
5148.0,2013.0,Requerimento,Cido Reis,"Solicita junto a SMO, limpeza da boca de lobo na rua Professora Noêmia Mendonça no bairro Teixeiras.",Arquivada,REQ,45283,18/10/2013
5147.0,2013.0,Requerimento,Cido Reis,"Solicita fiscalização na antiga estrada do salvaterra que dá acesso ao Village Salvaterra, no bairro Salvaterra.",Arquivada,REQ,45282,18/10/2013
5146.0,2013.0,Requerimento,Cido Reis,"Solicita junto a SMO, construção de boca de lobo na rua Fonseca Hermes no Centro.",Arquivada,REQ,45281,18/10/2013
5145.0,2013.0,Requerimento,Cido Reis,"Solicita junto a SMO, limpeza de bocas de lobo na rua Maurício Filgueiras, no bairro Cidade Nova.",Arquivada,REQ,45280,18/10/2013
5144.0,2013.0,Requerimento,Cido Reis,"Solicita junto a SMO, limpeza de bocas de lobo na rua Luiz Lourenço da Silva, no bairro Cidade Nova.",Arquivada,REQ,45279,18/10/2013
5143.0,2013.0,Requerimento,Cido Reis,"Solicita junto a Settra, pintura da faixa de pedestre da rua Bernardo Mascarenhas, no bairro Fábrica.",Arquivada,REQ,45278,18/10/2013
5142.0,2013.0,Requerimento,Cido Reis,"Solicita junto a SMO,limpeza de boca de lobo na rua José Domingos dos Reis, no bairro Benfica.",Arquivada,REQ,45277,18/10/2013
5141.0,2013.0,Requerimento,Cido Reis,"Solicita junto a Empav, asfalto na rua Professora Helena Antipoff, no bairro Benfica.",Arquivada,REQ,45276,18/10/2013
5140.0,2013.0,Requerimento,Cido Reis,"Solicita junto a SMO, limpeza de boca de lobo na rua Professora Noêmia Mendonça, no bairro Teixeiras.",Arquivada,REQ,45275,18/10/2013
5139.0,2013.0,Requerimento,Dr. Antônio Aguiar,"Solicita junto ao Demlurb, capina da rua Ursulino Marcelino da Horta, no bairro Ponte Preta.",Arquivada,REQ,45415,18/10/2013
5138.0,2013.0,Requerimento,Dr. Antônio Aguiar,Solicta operação tapa buraco na rua Sampaio com Barão de Santa Helena.,Arquivada,REQ,45414,18/10/2013
5137.0,2013.0,Requerimento,Dr. Antônio Aguiar,"Solicita averiguar denúncias com relação ao uso de vagas de estacionamento rotativo na parte baixa da rua Halfeld, no Centro.",Arquivada,REQ,45413,18/10/2013
5136.0,2013.0,Requerimento,André Mariano,Solicita ao órgão competente a emissão das carteirinhas do PAS - Plano de Assistência a Saúde da Prefeitura de Juiz de Fora - Saúde Servidor.,Arquivada,REQ,45647,18/10/2013
5135.0,2013.0,Requerimento,André Mariano,"Solicita construção do muro na galeria Francisco Moreira Guedes, no bairro Nossa Senhora das Graças.",Arquivada,REQ,45646,18/10/2013
5134.0,2013.0,Requerimento,André Mariano,"Solicita canalização do córrego e limpeza do lote na Galeria Francisco Moreira Guedes, no bairro Nossa Senhora das Graças.",Arquivada,REQ,45645,18/10/2013
5133.0,2013.0,Requerimento,André Mariano,"Solicita corte de árvore na rua São João Del Rey, no bairro Nossa Senhora das Graças.",Arquivada,REQ,45644,Data nao encontrada
5132.0,2013.0,Requerimento,André Mariano,"Solicita construção de muro e calçada na lateral da Unidade Básica, na rua São João Del Rey, no bairro Nossa Senhora das Graças.",Arquivada,REQ,45643,18/10/2013
5131.0,2013.0,Requerimento,André Mariano,"Solicita construção de calçada na extensão da rua Paracatu, no bairro Bandeirantes.",Arquivada,REQ,45642,18/10/2013
5130.0,2013.0,Requerimento,André Mariano,"Solicita instalação de semáforo alternativo no corte de pedras, no bairro Marumbi.",Arquivada,REQ,45641,18/10/2013
5129.0,2013.0,Requerimento,André Mariano,"Solicita retirada de entulho na rua Benjamim Marques próximo ao nº 549, no bairro Jóquei Clube.",Arquivada,REQ,45640,18/10/2013
5128.0,2013.0,Requerimento,André Mariano,"Solicita retirada de entulho da rua Benjamim Marques, no bairro Jóquei Clube.",Arquivada,REQ,45639,18/10/2013
5127.0,2013.0,Requerimento,André Mariano,"Solicita retirada de um poste na rua Benjamin Marques, no bairro Jóquei Clube.",Arquivada,REQ,45638,18/10/2013
5126.0,2013.0,Requerimento,André Mariano,"Solicita construção de lombadas na Avenida Presidente Juscelino Kubistchek, no bairro Jóquei Clube.",Arquivada,REQ,45656,18/10/2013
5125.0,2013.0,Requerimento,André Mariano,"Solicita poda de árvore na rua Queluz, no bairro Nossa Senhora das Graças.",Arquivada,REQ,45653,18/10/2013
5124.0,2013.0,Requerimento,André Mariano,"Solicita limpeza do córrego da rua Salvador de Moura Fontes, no bairro Santa Efigênia.",Arquivada,REQ,45652,18/10/2013
5123.0,2013.0,Requerimento,André Mariano,"Solicita instalação de placa de ônibus na rua Queluz, no bairro Nossa Senhora das Graças.",Arquivada,REQ,45651,18/10/2013
5122.0,2013.0,Requerimento,Wanderson Castelar,"Solicita limpeza do entorno do córrego e colocação de gradil na Avenida Santa Luzia, no bairro santa Luzia.",Arquivada,REQ,45188,18/10/2013
5121.0,2013.0,Requerimento,Zé Márcio,"Solicita junto a Secretaria de Obras, limpeza e recuperação das tampas de bocas de lobo, na rua Inês Garcia no bairro Benfica.",Arquivada,REQ,45187,18/10/2013
5120.0,2013.0,Requerimento,Júlio Gasparette,Solicita alteração na Lei 12.730 de 21/12/2012.,Arquivada,REQ,45668,18/10/2013
5119.0,2013.0,Requerimento,Noraldino Júnior,Solicita Audiência Pública.,Arquivada,REQ,45185,18/10/2013
5118.0,2013.0,Requerimento,Isauro Calais,Solicita autorização para utilização do Plenário.,Arquivada,REQ,45186,18/10/2013
5117.0,2013.0,Requerimento,"Ana Rossignoli, André Mariano, Antônio Almas, Dr. Antônio Aguiar, Cido Reis, Chico Evangelista, Vagner de Oliveira, Isauro Calais, Dr. Fiorilo, Zé Márcio, João do Joaninho, Jucelio, Júlio Gasparette, Luiz Otávio Fernandes Coelho - Pardal, Nilton Militão, Noraldino Júnior, Oliveira Tresse, Betão, Rodrigo Mattos, Wanderson Castelar",Solicita providências para os bairros da Região Administrativa Sul Microregião Rural.,Arquivada,REQ,45161,18/10/2013
5116.0,2013.0,Requerimento,"Isauro Calais, Ana Rossignoli, André Mariano, Dr. Antônio Aguiar, Cido Reis, Chico Evangelista, Vagner de Oliveira, Dr. Fiorilo, Zé Márcio, João do Joaninho, Jucelio, Júlio Gasparette, Luiz Otávio Fernandes Coelho - Pardal, Nilton Militão, Noraldino Júnior, Oliveira Tresse, Betão, Rodrigo Mattos, Wanderson Castelar",Solicita providências para os bairros da Região Administrativa Sul Microrregião Rural.,Arquivada,REQ,45162,Data nao encontrada
5115.0,2013.0,Requerimento,Júlio Gasparette,"Solicita instalação de Guard Rail, na rua Orville Derby Dutra, no bairro Santa Rita.",Arquivada,REQ,45667,27/09/2013
5114.0,2013.0,Requerimento,Júlio Gasparette,"Solicita estudo para colocação de redutor de velocidade e sinalização de advertência de velocidade na rua Hortogamini dos Reis, no bairro Vila Olavo Costa.",Arquivada,REQ,45666,27/09/2013
5113.0,2013.0,Requerimento,Júlio Gasparette,"Solicita operação tapa buraco e recapeamento na rua Fausto Machado, no bairro São Sebastião.",Arquivada,REQ,45665,27/09/2013
5112.0,2013.0,Requerimento,Júlio Gasparette,"Solicita operação tapa buraco na rua Piauí, no bairro São Bernardo.",Arquivada,REQ,45664,27/09/2013
5111.0,2013.0,Requerimento,Júlio Gasparette,"Solicita operação tapa buraco na rua Sebastião Costa , no bairro Vila Alpina.",Arquivada,REQ,45663,27/09/2013
5110.0,2013.0,Requerimento,Júlio Gasparette,"Solicita nivelamento do asfalto na rua Bernardo Mascarenhas, no bairro Fábrica.",Arquivada,REQ,45662,27/09/2013
5109.0,2013.0,Requerimento,Júlio Gasparette,Solicita estudo para implantação de feira livre no bairro Jardim Esperança.,Arquivada,REQ,45661,27/09/2013
5108.0,2013.0,Requerimento,Júlio Gasparette,"Solicita reforma da ponte da rua João Pires de Almeida, no bairro Jardim Esperança.",Arquivada,REQ,45660,27/09/2013
5107.0,2013.0,Requerimento,Júlio Gasparette,Solicita melhorias na estrada que liga o bairro Jardim Campo Alegre à BR.,Arquivada,REQ,45659,27/09/2013
5106.0,2013.0,Requerimento,Júlio Gasparette,Solicita estudo para implantação de área de lazer no bairro Jardim Campo Alegre.,Arquivada,REQ,45658,27/09/2013
5105.0,2013.0,Requerimento,Nilton Militão,"Solicita colocação de grade na boca de lobo da rua Eraldo Guerra Peixe, no bairro Nova Era.",Arquivada,REQ,45069,27/09/2013
5104.0,2013.0,Requerimento,Nilton Militão,"Solicita limpeza em boca de lobo na rua General Almerindo Silva Gomes, no bairro Nova Era.",Arquivada,REQ,45065,27/09/2013
5103.0,2013.0,Requerimento,Noraldino Júnior,"Solicita colocação de aparelhos de ginástica no campo da rua Vitar Maria de Oliveira, no bairro Santa Paula.",Arquivada,REQ,45620,27/09/2013
5102.0,2013.0,Requerimento,Noraldino Júnior,"Solicita iluminação pública na rua Ana Maria Delgado, no Distriro de Torreões.",Arquivada,REQ,45619,27/09/2013
5101.0,2013.0,Requerimento,Noraldino Júnior,Solicita mudança no trânsito do Mariano Procópio.,Arquivada,REQ,45618,27/09/2013
5100.0,2013.0,Requerimento,Noraldino Júnior,"Solicita troca de lâmpada em poste de iluminação pública na rua Verde Vale, no bairro Vale do Amanhecer.",Arquivada,REQ,45617,Data nao encontrada
5099.0,2013.0,Requerimento,Noraldino Júnior,"Solicita reparo em boca de lobo na rua Maria Verônica dos Reis, no bairro Ponte Preta.",Arquivada,REQ,45616,27/09/2013
5098.0,2013.0,Requerimento,Noraldino Júnior,"Solicita implantação de traffic calming na rua Paracatu, no bairro Santa Terezinha.",Arquivada,REQ,45615,27/09/2013
5097.0,2013.0,Requerimento,Noraldino Júnior,"Solicita implantação de quebra-molas na rua Eurico de Castro, no bairro Nossa Senhora das Graças.",Arquivada,REQ,45614,27/09/2013
5096.0,2013.0,Requerimento,Noraldino Júnior,Solcita expansão da rede de iluminação do beco da passagem no bairro Olavo Costa.,Arquivada,REQ,45613,27/09/2013
5095.0,2013.0,Requerimento,Noraldino Júnior,"Solicita reparo em esgoto a céu aberto na rua Artur Angelo Petrato, no bairro Progresso.",Arquivada,REQ,45612,27/09/2013
5094.0,2013.0,Requerimento,Noraldino Júnior,"Solicita disponibilização de latão de lixo na rua Francisco Vaz de Magalhães, no bairro Cascatinha.",Arquivada,REQ,45611,27/09/2013
5093.0,2013.0,Requerimento,Noraldino Júnior,Solicita alteração da linha 519 do Distrito de Torreões.,Arquivada,REQ,45610,27/09/2013
5092.0,2013.0,Requerimento,Noraldino Júnior,"Solicita poda de árvore na Avenida Doutor Simeão de Faria, no bairro Santa Cruz.",Arquivada,REQ,45609,27/09/2013
5091.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita recomposição da calçada da Avenida Francisco Bernardino, no Centro",Arquivada,REQ,45184,27/09/2013
5090.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita junto a SETTRA, a retirada de um veículo abandonado na Avenida Barão do Rio Branco, na Garganta do Dilermando",Arquivada,REQ,45183,27/09/2013
5089.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita asfaltamento da rua Custódia Rezende Bastos, no bairro Jardim das Alfineteiros.",Arquivada,REQ,45182,27/09/2013
5088.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita substituição das lâmpadas vapor de mercúrio para vapor de sódio da rua Jesus Raimundo, do bairro Teixeiras.",Arquivada,REQ,45181,27/09/2013
5087.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita restauração do piso asfáltico da rua José Teixeira Lopes, no bairro Bairú.",Arquivada,REQ,45180,27/09/2013
5086.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita junto a SETTRA, instalalção de redutor de velocidade ou quebra-molas na rua André dos Santos Rocha, no bairro Vale Verde.",Arquivada,REQ,45179,27/09/2013
5085.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita proteção na parede lateral do Posto de Atendiemnto Médico da UAPS, do bairro Vale Verde.",Arquivada,REQ,45178,Data nao encontrada
5084.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita colocação de meio fio nas ruas Marcelo Ramos, José Augusto de Paula, Expedito Ribeiro de Souza e do Vale, no bairro Vale Verde.",Arquivada,REQ,45177,27/09/2013
5083.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita obras para escoamento de água na servidão atrás do prédio da Igreja Católica, do bairro Vale Verde.",Arquivada,REQ,45176,27/09/2013
5082.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita instalação de iluminação pública na Praça Maria Eugênia, no bairro Vale Verde.",Arquivada,REQ,45175,27/09/2013
5081.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita obra de captação de águas na servidão existente entre as ruas José Augusto de Paula e Margarida Maria Alves e Santos Dias, no bairro Vale Verde.",Arquivada,REQ,45174,27/09/2013
5080.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita colocação de tampas de bueiros na rua José Augusto de Paula, no bairro Vale Verde.",Arquivada,REQ,45173,27/09/2013
5079.0,2013.0,Requerimento,André Mariano,"Solicita recapeamento asfáltico da rua Jacinto Furtado de Mendonça, no bairro Renascença.",Arquivada,REQ,45086,27/09/2013
5078.0,2013.0,Requerimento,André Mariano,"Solicita construção de lombadas na rua Jacinto Furtado de Mendonça, no bairro Renascença.",Arquivada,REQ,45084,27/09/2013
5077.0,2013.0,Requerimento,Oliveira Tresse,"Solicita limpeza da rua João Salvi, no bairro Santa Cândida.",Arquivada,REQ,45080,27/09/2013
