id_projeto_camara,nome_autor
105131,Dr. Antônio Aguiar
105130,Dr. Antônio Aguiar
105145,Vagner de Oliveira
105135,Nilton Militão
105134,Nilton Militão
105134,André Luiz
105108,Marlon Siqueira
105114,Bejani Júnior
105113,Bejani Júnior
105148,Tiago Bonecão
105070,Tiago Bonecão
104652,Tiago Bonecão
105103,Julinho Rossignoli
105101,Julinho Rossignoli
105100,Julinho Rossignoli
105143,João Wagner
105142,João Wagner
105141,João Wagner
105139,João Wagner
105138,André Luiz
104572,André Luiz
103331,André Luiz
103329,André Luiz
101227,André Luiz
99812,André Luiz
105098,Laiz Perrut
105082,Juraci Scheffer
105080,Juraci Scheffer
105079,Juraci Scheffer
105078,Juraci Scheffer
105077,Juraci Scheffer
105074,Juraci Scheffer
105055,Juraci Scheffer
104629,Juraci Scheffer
104626,Juraci Scheffer
104494,Luiz Otávio Fernandes Coelho - Pardal
104492,Luiz Otávio Fernandes Coelho - Pardal
104485,Luiz Otávio Fernandes Coelho - Pardal
104446,Luiz Otávio Fernandes Coelho - Pardal
104444,Luiz Otávio Fernandes Coelho - Pardal
104442,Luiz Otávio Fernandes Coelho - Pardal
105087,Vagner de Oliveira
105084,Vagner de Oliveira
105063,Vagner de Oliveira
104646,Vagner de Oliveira
104639,Vagner de Oliveira
104635,Vagner de Oliveira
104645,Sargento Mello Casal
104644,Sargento Mello Casal
104643,Sargento Mello Casal
104642,Sargento Mello Casal
104641,Sargento Mello Casal
104638,Sargento Mello Casal
104637,Sargento Mello Casal
104636,Sargento Mello Casal
104634,Sargento Mello Casal
104631,Sargento Mello Casal
104630,Sargento Mello Casal
104581,Sargento Mello Casal
105083,Marlon Siqueira
104632,Marlon Siqueira
105072,Kátia Franco Protetora
105071,Kátia Franco Protetora
105069,Kátia Franco Protetora
105067,Kátia Franco Protetora
105066,Kátia Franco Protetora
105065,Kátia Franco Protetora
105073,Bejani Júnior
105054,Bejani Júnior
105053,Bejani Júnior
104655,Bejani Júnior
104651,Bejani Júnior
104608,Tiago Bonecão
104656,Julinho Rossignoli
104654,Julinho Rossignoli
104649,Julinho Rossignoli
104648,Julinho Rossignoli
105076,Maurício Delgado
105075,Maurício Delgado
105062,Maurício Delgado
105061,Maurício Delgado
105060,Maurício Delgado
