Projeto,Ano,Tipo,Ementa,Situacao,Autor,Codigo_Tipo,Id_Projeto_Camara,Data_Projeto,Tramitacao_Encerrada,Aprovado
202,2012,Requerimento,Solicita o redutor de velocidade na rua Guimarães Junior no bairro Nova Era.,Em Tramitação,Noraldino,REQ,,,,
202,2012,Projeto de Lei,Institui a política Municipal de incentivo ao esporte e ao lazer e dá outras providências.,Transformado em Norma Jurídica,Ana do Padre Frederico,PLEI,,,,
202,2012,Moção,Moção de Aplauso - Ubiratan Rodrigues do Nascimento,Arquivada,José Tarcísio,MOC,,,,
201,2012,Requerimento,Solicita o monitoramento pela defesa civil do alto do bairro Solidariedade.,Em Tramitação,Noraldino,REQ,,,,
201,2012,Moção,Moção de Aplauso - Luiz Carlos Mattoso,Arquivada,José Tarcísio,MOC,,,,
201,2012,Projeto de Lei,Dispõe sobre instituição de Política Municipal de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista no Município de Juiz de Fora.,Transformado em Norma Jurídica,Figueirôa,PLEI,,,,
200,2012,Requerimento,Solicita que seja enviada equipe para corte e limpeza de mato alto na encosta do bairro Solidariedade.,Em Tramitação,Noraldino,REQ,,,,
200,2012,Moção,Moção de Aplauso - José Cassiano Procópio,Arquivada,José Tarcísio,MOC,,,,
200,2012,Projeto de Lei,Dispõe sobre concessão de título de utilidade pública a entidade que menciona.,Arquivada,Pastor Carlos,PLEI,,,,
199,2012,Requerimento,Solicita a recuperação e ampliação da rede de esgoto do bairro Solidariedade.,Em Tramitação,Noraldino,REQ,,,,
199,2012,Projeto de Lei,"Altera o inciso I do art. 1° da Lei nº 8604, de 27 de dezembro de 1994.",Transformado em Norma Jurídica,Ana do Padre Frederico,PLEI,,,,
199,2012,Moção,Moção de Aplauso - José Carlos Magalhães Faria,Arquivada,José Tarcísio,MOC,,,,
198,2012,Projeto de Lei,Dispõe sobre a denominação de logradouro público.,Transformado em Norma Jurídica,Ana do Padre Frederico,PLEI,,,,
198,2012,Moção,Moção de Aplauso - João Batista Santana da Silva,Arquivada,José Tarcísio,MOC,,,,
198,2012,Requerimento,"Solicita reparos no asfalto da rua Dr. Romualdo, entre rua São Mateus e Av. Rio Branco.",Em Tramitação,Noraldino,REQ,,,,
197,2012,Requerimento,Solicita a limpeza das bocas de lobo da rua Jorge Angel Livraga no bairro Solidariedade.,Em Tramitação,Noraldino,REQ,,,,
197,2012,Projeto de Lei,Dispõe sobre alteraçãoi de denominação de Próprio Municipal,Transformado em Norma Jurídica,José Laerte,PLEI,,,,
197,2012,Moção,Moção de Aplauso - Helio Eli Barbosa,Arquivada,José Tarcísio,MOC,,,,
196,2012,Projeto de Lei,"Estabelece normas para denominação de Logradouros Públicos, e dá outras providências.",Transformado em Norma Jurídica,Flávio Cheker,PLEI,,,,
196,2012,Moção,Moção de Aplauso - Francisco da Cruz (Mestre Nem),Arquivada,José Tarcísio,MOC,,,,
196,2012,Requerimento,"Solicita a limpeza e caoina na rua Senador Feliciano Pena, bairro Mariano Procópio.",Arquivada,Noraldino,REQ,,,,
195,2012,Moção,Moção de Aplauso - Edmilson de Aráujo Correia,Arquivada,José Tarcísio,MOC,,,,
195,2012,Requerimento,Solicita a limpeza nas margens do córrego São Pedro.,Em Tramitação,Noraldino,REQ,,,,
195,2012,Projeto de Lei,"Dispõe sobre a Política Municipal de Inclusão Social dos atuais Guardadores Autônomos de Veículos Automotores, veda o exercício da profissão nos logradouros públicos e dá outras providências.",Arquivada,"Betão e Figueirôa, Betão",PLEI,,,,
195,2012,Pedido de Informação,"Ao Chefe do Executivo através da Secretaria de Obras e Secretaria de Planejamento e Desenvolvimento Econômico para que nos esclareça se há obras previstas para o córrego Humaitá, no prolongamento da Rua Tomaz Gonzaga, no Bairro Francisco Bernardino.",Em Tramitação,Castelar,PEDIF,,,,
194,2012,Projeto de Lei,Dispõe sobre alteração de denominação de Logradouro Público.,Transformado em Norma Jurídica,Francisco Canalli,PLEI,,,,
194,2012,Moção,Moção de Aplauso - Daniel Felippo,Arquivada,José Tarcísio,MOC,,,,
194,2012,Requerimento,"Solicita que seja instalado um abrigo de onibus na rua Alzira Garcia, no bairro de Lourdes",Em Tramitação,Noraldino,REQ,,,,
194,2012,Pedido de Informação,"Ao Chefe do Executivo que nos informe detalhadamente sobre as obras de captação de água fluvial, no Bairro Borboleta, o seguinte: 1)Por qual motivo as obras foram interrompidas ? 2) Quais as ruas do Bairro ainda faltam ser contempladas com as referidas obras ? 3) Haverá conclusão total das obras previstas para terminarem em outubro de 2012 ?",Em Tramitação,Flávio Cheker,PEDIF,,,,
193,2012,Moção,Moção de Aplauso - Carlos José Gomes da Rocha,Arquivada,José Tarcísio,MOC,,,,
193,2012,Requerimento,"Solicita a capina na rua Vidal Barbosa Lage, bairro Joquei Club I.",Em Tramitação,Noraldino,REQ,,,,
193,2012,Projeto de Lei,Dispõe sobre denominação de Logradouro Público.,Transformado em Norma Jurídica,Julio Gasparette,PLEI,,,,
193,2012,Pedido de Informação,"Ao Chefe do Executivo através da secretaria de Governo que nos forneça as respostas aos Pedidos de Informações números 56, 81, 91, 120, 131 de 2012.",Em Tramitação,Vereador Flávio Cheker,PEDIF,,,,
192,2012,Requerimento,"Solicita a implantação da mão unica na rua Josefina Tristão, no bairro Santa Terezinha.",Em Tramitação,Noraldino,REQ,,,,
192,2012,Moção,Moção de Aplauso - Carlos Henrique,Arquivada,José Tarcísio,MOC,,,,
192,2012,Pedido de Informação,Ao Chefe do Executivo que nos informe qual a estrutura e os valores fornecidos pela Prefeitura para a Marcha para Jesus no ano de 2012 ?,Em Tramitação,Francisco Canalli,PEDIF,,,,
191,2012,Projeto de Lei,"""Dispõe sobre o uso de armas não letais pela Guarda Municipal de Juiz de Fora, e dá outras providências.""",Arquivada,Noraldino,PLEI,,,,
191,2012,Moção,Moção de Aplauso - Carlos Eduardo Ferreira da Cunha,Arquivada,José Tarcísio,MOC,,,,
191,2012,Requerimento,Solicita a troca das lonas do talude do deslizamento ocorrido no bairro Santa Tereza.,Em Tramitação,Noraldino,REQ,,,,
191,2012,Pedido de Informação,Ao Chefe do Executivo que nos informe através do órgão competente a possibilidade de cessão de uma sala para a realização das atividades da Sociedade Teosófica em Juiz de Fora.,Em Tramitação,Flávio Cheker,PEDIF,,,,
190,2012,Moção,Moção de Aplauso - Antônio Marcos Pinto Ribeiro da Silva,Arquivada,José Tarcísio,MOC,,,,
190,2012,Requerimento,"Solicita a implantação de mão única na rua José Libaneo Rodrigues, bairro Bandeirantes.",Em Tramitação,Noraldino,REQ,,,,
190,2012,Projeto de Lei,Considera de Utilidade Pública a Entidade que menciona.,Transformado em Norma Jurídica,FlávioCheker,PLEI,,,,
190,2012,Pedido de Informação,"Ao Chefe do Executivo que nos informe através do órgão competente como está sendo aplicada a ""taxa de iluminação pública"" ou ""Constribuição de Custeio da Iluminação Pública"" e por qual motivo não estão sendo atendidas as diversas solicitações de implantação de iluminação pública no Município, a exemplo da Travessa Verônica Krolman.",Em Tramitação,Flávio Cheker,PEDIF,,,,
189,2012,Moção,Moção de Aplauso - Aloísio Moreira Stroppa,Arquivada,José Tarcísio,MOC,,,,
189,2012,Requerimento,"Solicita a capina e a limpeza na rua Edgar Carlos Ferreira, no bairro Santa Tereza.",Em Tramitação,Noraldino,REQ,,,,
189,2012,Projeto de Lei,Considera de Utilidade Pública Municipal a entidade que menciona.,Transformado em Norma Jurídica,Wanderson Castelar,PLEI,,,,
189,2012,Pedido de Informação,"Que se represente ao Chefe do Executivo, através dos órgãos competentes: a) Qual a situação dos repasses financeiros efetuados pelo Governo de Minas Gerais à Prefeitura de Juiz de Fora ? Houve alguma alteração nos termos do convênio assinado entre os entes depois do início da obra ? b) Quais os motivos que levaram à paralisação da obra ? A partir de quando isto aconteceu e qual a previsão para a sua retomada ? c) Como está atualmente a situação dos trabalhadores da Diedro Construções e Servições Ltda? Há por parte do Executivo medidas de garantia e salvaguarda dos seus direitos ?",Em Tramitação,Castelar,PEDIF,,,,
188,2012,Moção,Moção de Aplauso - Vilma Ferreira Atalaia,Arquivada,José Tarcísio,MOC,,,,
188,2012,Requerimento,Solicita a capina no Campos do Ferroviário no bairro Santa Tereza.,Em Tramitação,Noraldino,REQ,,,,
188,2012,Projeto de Lei,Dispõe sobre a inclusão no Calendário Oficial do Município.,Transformado em Norma Jurídica,Francisco Canalli,PLEI,,,,
188,2012,Pedido de Informação,"Que se represente ao Chefe do Executivo, através dos órgãos competentes: Informar a respeito do projeto e programação da obra de aproximidamente 400 apartamentos, que se iniciou pela empresa MRV, na rua Benjamim Guimarães com rua Professora Violeta Santos, no bairro Democrata. Informar também se a mesma afeta a obra da BR 440.",Em Tramitação,Julio Gasparette,PEDIF,,,,
187,2012,Moção,Moção de Aplauso - Rita de Cassia Santos,Arquivada,José Tarcísio,MOC,,,,
187,2012,Projeto de Lei,Dispõe sobre concessão de Título de Utilidade Pública,Arquivada,Ana do Padre Frederico,PLEI,,,,
187,2012,Requerimento,"Solicita capina na rua Delorme Louzada, no bairro Santa Tereza.",Em Tramitação,Noraldino,REQ,,,,
187,2012,Pedido de Informação,"Que se represente ao Chefe do Executivo, através dos órgãos competentes: Com relação às obras viárias (Pontes, trincheiras e mergulhões), já houve o Processo licitatório relacionado às obras ? Se houve, qual (quais) empresa (as) venceu (venceram) o Processo?",Em Tramitação,Noraldino Júnior,PEDIF,,,,
186,2012,Requerimento,Solicito a capina na rua José Ladeira no bairro Santa Tereza.,Em Tramitação,Noraldino,REQ,,,,
186,2012,Projeto de Lei,Autoriza o Município de Juiz de Fora a patrocinar equipes esportivas e dá outras providências.,Arquivada,Francisco Canalli,PLEI,,,,
186,2012,Moção,Moção de Aplauso - Nádia Hilário,Arquivada,José Tarcísio,MOC,,,,
186,2012,Pedido de Informação,"Que se represente ao Chefe do Executivo, através dos órgãos competentes: A prefeitura ja possui o modelo de transporte público (número de empresa/ número de regiões/quantidades de coletivo/ com ou sem bilhete único/ e etc) a ser licitado?",Em Tramitação,Noraldino Júnior,PEDIF,,,,
185,2012,Requerimento,"Solicita a capina na rua José Zacarias dos Santos, bairro São Benedito.",Em Tramitação,Noraldino,REQ,,,,
185,2012,Projeto de Lei,"Acrescenta parágrafo 3º ao artigo 4º da Lei nº 08525, de 30 de agosto de 1994, que Cria o Programa Cultural Murilo Mendes, institui o Fundo Municipal de Incentivo à Cultura FUMIC e dá outras providências.",Em Tramitação - Vetado Totalmente,Flávio Cheker,PLEI,,,,
185,2012,Moção,Moção de Aplauso - Heloísa Helena Moreira da Amorim,Arquivada,José Tarcísio,MOC,,,,
185,2012,Pedido de Informação,"Que se represente ao Chefe do Executivo, através dos órgãos competentes: Como esta e em que fase encontra o Projeto da Ciclovia da região Norte?",Em Tramitação,Noraldino Júnior,PEDIF,,,,
184,2012,Requerimento,"Solicita a capina na rua Geraldo Villela, no bairro Joquei Club I.",Em Tramitação,Noraldino,REQ,,,,
184,2012,Moção,Moção de Aplauso - Daysy Lucid Pinto Ribeiro da Silva,Arquivada,José Tarcísio,MOC,,,,
184,2012,Projeto de Lei,Dispõe sobre denominação de logradouro público,Transformado em Norma Jurídica,Rodrigo Mattos,PLEI,,,,
184,2012,Pedido de Informação,"Que se represente ao Chefe do Executivo, através dos órgãos competentes: Em que fase esta o Projeto de construção da UPA que atenderia a população da região Nordeste e Leste, que ficaria localizada em área próxima ao bairro Manoel Honório. Há recursos disponível para a construção da Unidade?",Em Tramitação,Noraldino Júnior,PEDIF,,,,
183,2012,Requerimento,"Solicita a limpeza das bocas de lobo e colocação das tampas nas mesmas na rua Bejamin Guimarães, bairro Democrata.",Em Tramitação,Julio Gasparette,REQ,,,,
183,2012,Moção,Moção de Aplauso - Beatriz Ribeiro Mattoso,Arquivada,José Tarcísio,MOC,,,,
183,2012,Projeto de Lei,Dispõe sobre denominação de logradouro público.,Arquivada,Noraldino,PLEI,,,,
183,2012,Pedido de Informação,"Que se represente ao Chefe do Executivo, através dos órgãos competentes: Quais são os Projetos de contenção de encostas que já estão garantidos (com recursos disponiveis) para serem executados ?",Em Tramitação,Noraldino Júnior,PEDIF,,,,
182,2012,Requerimento,"Solicita a pavimentação asfáltica em todo trecho da rua João Ferreira Bretas, bairro de Lourdes.",Em Tramitação,Julio Gasparette,REQ,,,,
182,2012,Moção,Moção de Aplauso - Arlete Krombauer,Arquivada,José Tarcísio,MOC,,,,
182,2012,Pedido de Informação,"Que se represente ao Chefe do Executivo, através dos órgãos competentes: Quais as unidades de saúde que já possuem recursos diponibilizados e estão previstas para serem construídas ? Em quais bairros estão previstas ?",Em Tramitação,Noraldino Júnior,PEDIF,,,,
181,2012,Projeto de Lei,Dispõe sobre emplacamentos de veículos automotores das Empresas que prestam serviços a Prefeitura de Juiz de Fora e dá outras providências.,Arquivada,Pastor Carlos,PLEI,,,,
181,2012,Moção,Moção de Aplauso - Ana Cristina Lima,Arquivada,José Tarcísio,MOC,,,,
181,2012,Requerimento,Solicita a limpeza e capina em todas as ruas do bairro de Lourdes.,Em Tramitação,Julio Gasparette,REQ,,,,
181,2012,Pedido de Informação,"Que se represente ao Chefe do Executivo, através dos órgãos competentes: Com relação ao Projeto de castração animal, qual o número de animais castrados até agora e qual a Previsão de castração para o ano de 2012 e 2013 ?",Em Tramitação,Noraldino Júnior,PEDIF,,,,
180,2012,Projeto de Lei,"Declara de Utilidade Pública, para fins de tombamento como patrimônio cultural da cidade, para o Teatro de Quintal (Tq)",Transformado em Norma Jurídica,Francisco Canalli,PLEI,,,,
180,2012,Moção,Moção de Aplauso - Moacir Caldeira Machado,Arquivada,Ana do Padre Frederico,MOC,,,,
180,2012,Requerimento,"Solicita a pavimentação asfáltica em toda extensão da rua das Violetas, bairro Aeroporto.",Em Tramitação,Julio Gasparette,REQ,,,,
180,2012,Pedido de Informação,"Que se represente ao Chefe do Executivo, através dos órgãos competentes: Com relação ao Hospital Regional, qual o valor para equipar a referida unidade ? Este valor já está disponivel ?",Em Tramitação,Noraldino Júnior,PEDIF,,,,
179,2012,Projeto de Lei,"Altera o artigo 2° da Lei 10.177, que dispõe sobre estacionamento gratuito para oficiais de justiça da comarca de Juiz e Fora - MG.",Transformado em Norma Jurídica,Isauro Calais,PLEI,,,,
179,2012,Moção,Moção de Pesar - Cel Saint Clair Luiz do Nascimento,Arquivada,Julio Gasparette,MOC,,,,
179,2012,Requerimento,"Solicita as obras de contenção para promover a estabilização de um talude na rua Antenor de Celso Rizzato, bairro de Lourdes.",Em Tramitação,Julio Gasparette,REQ,,,,
179,2012,Pedido de Informação,"Que se represente ao Chefe do Executivo, através dos órgãos competentes: Com relação às obras viárias (Pontes, trincheiras, mergulhões), qual o valor de cada uma delas ? Qual o valor de contrapartida por parte da Prefeitura e o valor repassado pelo Governo Federal ? Os recursos (tanto da União quanto do Município já estão disponivéis) ?",Em Tramitação,Noraldino Júnior,PEDIF,,,,
178,2012,Requerimento,Solicita capina e limpeza com recolhimento de entulho em todo bairro Valadares.,Em Tramitação,Figueirôa,REQ,,,,
178,2012,Projeto de Lei,Considera de Utilidade Pública a Entdidade que menciona,Transformado em Norma Jurídica,Chico Evangelista,PLEI,,,,
178,2012,Moção,Moção de Aplauso - Lester Donald Hughes Jr,Arquivada,Francisco Canalli,MOC,,,,
178,2012,Pedido de Informação,"Que se represente ao Chefe do Executivo, através dós órgãos competentes: Com relação as obras viárias (Pontes, trincheiras, mergulões), qual a previsão de início e fim de cada obra ?",Em Tramitação,Noraldino Júnior,PEDIF,,,,
177,2012,Projeto de Lei,Dispõe sobre denominação de logradouros públicos.,Transformado em Norma Jurídica,Wanderson Castelar,PLEI,,,,
177,2012,Moção,Moção de Aplauso - Thiago Miranda,Arquivada,Francisco Canalli,MOC,,,,
177,2012,Requerimento,Solicita capina e limpeza com recolhimento de entulho em todo bairro Jardim Santa Barbara.,Em Tramitação,Figueirôa,REQ,,,,
177,2012,Pedido de Informação,"Que se reperesente ao Chefe do Executivo, através dos órgãos competentes: Com relação às obras viarias (Pontes, trincheiras, mergulões) qual o motivo de as obras ainda não terem sido iniciadas ?",Em Tramitação,Noraldino Junior,PEDIF,,,,
176,2012,Projeto de Lei,Dispõe sobre o Título de Cidadão Honorário,Transformado em Norma Jurídica,João do Joaninho,PLEI,,,,
176,2012,Moção,Moção de Aplauso - José Francisco Batista,Arquivada,Ana do Padre Frederico,MOC,,,,
176,2012,Requerimento,"Solicita capina e limpeza com recolhimento de entulho na rua Major José Teixeira,bairro Nova Era.",Em Tramitação,Figueirôa,REQ,,,,
176,2012,Pedido de Informação,"Que se reperesente ao Chefe do Executivo, através dos órgãos competentes: Com a paralisação da obra da BR 440, solicito informações de como será utilizada a parte da BR já construida. Solicito cópia do Projeto de sinalização e utilização da Br 440 (parte construída)",Em Tramitação,Noraldino júnior,PEDIF,,,,
175,2012,Projeto de Lei,"Altera o artigo 12º da Lei 0110/1992, que dispõe sobre a exploração do transporte escolar do Município de Juiz de Fora",Transformado em Norma Jurídica,Isauro Calais,PLEI,,,,
175,2012,Moção,Moção de Aplauso - Débora Machado Faria Rodrigues,Arquivada,Francisco Canalli,MOC,,,,
175,2012,Requerimento,"Solicita capina e limpeza com recolhimento de entulho da rua Fransisco Vaz Magalhães,bairro Cascatinha",Em Tramitação,Figueirôa,REQ,,,,
175,2012,Pedido de Informação,"Que se reperesente ao Chefe do Executivo, através dos órgãos competentes: Com relação ao plantio de árvores, solicitando informações do numero de árvores plantadas durante os anos de 2009 a 2012 ? Favor informar o número de árvores plantadas em cada local.",Em Tramitação,Noraldino Júnior,PEDIF,,,,
174,2012,Moção,Moção de Aplauso - Waldenir Luciano de Souza Lima,Arquivada,Julio Gasparette,MOC,,,,
174,2012,Requerimento,"Solicita asfaltamento na rua Helio Fellet,bairro Nova Benfica",Em Tramitação,Figueirôa,REQ,,,,
174,2012,Projeto de Lei,Dispõe sobre a denominação de Logradouro Público,Arquivada,Doutor Luiz Carlos,PLEI,,,,
174,2012,Pedido de Informação,"Que se reperesente ao Chefe do Executivo, através dos órgãos competentes: Solicito informações do custo de manutenção do canil municipal, bem como a relação de funcionários que trabalham direta ou indiretamente com o canil.",Em Tramitação,Noraldino Júnior,PEDIF,,,,
173,2012,Requerimento,"Solicita capina e limpeza na escada da rua Fransisco Pinheiro,bairro Nova Benfica",Em Tramitação,Figueirôa,REQ,,,,
173,2012,Moção,Moção de Aplauso - Ricardo Vega,Arquivada,Julio Gasparette,MOC,,,,
173,2012,Projeto de Lei,Dispõe sobre denominação de Logradouro Público.,Arquivada,Gasparette,PLEI,,,,
173,2012,Pedido de Informação,"Que se reperesente ao Chefe do Executivo, através dos órgãos competentes: Com relação ao Projeto de revitalização do Parque da Laginha, qual a Previsão para finalização das obras ?",Em Tramitação,Noraldino Júnior,PEDIF,,,,
172,2012,Moção,Moção de Aplauso - Lázaro Luiz Gonzaga,Arquivada,Julio Gasparette,MOC,,,,
172,2012,Projeto de Lei,Altera o Zoneamento Residencial do Bairro Recanto dos Lagos,Transformado em Norma Jurídica,"Isauro Calais, José Emanuel, José Tarcísio",PLEI,,,,
172,2012,Requerimento,"Solicita capina e limpeza na praça Paulo Lamarca ,bairro Milho Branco",Arquivada,Figueirôa,REQ,,,,
172,2012,Pedido de Informação,"Que se reperesente ao Chefe do Executivo, através dos órgãos competentes: Com realação aos Projetos de contenção de encostas, qual a previsão de inicio e fim de cada obra ?",Em Tramitação,Noraldino Júnior,PEDIF,,,,
171,2012,Requerimento,Solicita capina e limpeza com recolhimento de entulhos em todo bairro Parque Guaruá,Em Tramitação,Figueirôa,REQ,,,,
171,2012,Projeto de Lei,Dispõe sobre denominação de Logradouro Público,Transformado em Norma Jurídica,Julio Gasparette,PLEI,,,,
171,2012,Moção,Moção de Aplauso - Rojutex Confecções Ltda.,Arquivada,Julio Gasparette,MOC,,,,
171,2012,Pedido de Informação,"Que se reperesente ao Chefe do Executivo, através dos órgãos competentes: Quantas e quais unidades de saúde foram constreuídas nesta administração ?",Em Tramitação,Noraldino Júnior,PEDIF,,,,
170,2012,Requerimento,"Solicita asfaltamento na rua Vereador Francisco Pinheiro,bairro Nova Benfica",Em Tramitação,Figueirôa,REQ,,,,
170,2012,Projeto de Lei,Dispõe sobre concessão e Título Honorífico.,Transformado em Norma Jurídica,Pastor Carlos,PLEI,,,,
170,2012,Moção,Moção de Aplauso - Laboratório Famacêutico Arboreto Ltda.,Arquivada,Julio Gasparette,MOC,,,,
170,2012,Pedido de Informação,"Que se reperesente ao Chefe do Executivo, através dos órgãos competentes: Quantas e quais escolas foram construídas nesta administração ?",Em Tramitação,Noraldino Júnior,PEDIF,,,,
169,2012,Requerimento,Solicita capina e limpeza com recolhimento de entulho na praça do bairro Nova Benfica,Em Tramitação,Figueirôa,REQ,,,,
169,2012,Moção,Moção de Aplauso - Essencial Lanches e Refeições Coletivas EPP.,Arquivada,Julio Gasparette,MOC,,,,
169,2012,Projeto de Lei,Dá nova redação ao art. 7º da Lei nº 11.816 de 04 de agosto de 2009.,Transformado em Norma Jurídica,Julio Gasparette,PLEI,,,,
169,2012,Pedido de Informação,"Que se reperesente ao Chefe do Executivo, através dos órgãos competentes: Qual o impacto financeiro gerado no orçamento do município com adequação do salário e a redução da jornada de trabalho dos professores ?",Em Tramitação,Noraldino Júnior,PEDIF,,,,
168,2012,Projeto de Lei,"Dispõe sobre a obrigação das empresas operadoras de planos e seguros privados de assistência à saúde, previstas no art. 1° da lei federal 9.656, de 03 de junho de 1998, a comunicar por escrito ao consumidor sobre a modificação da rede credenciada, contratada ou referenciada de médicos, dentistas, clínicas, laboratórios e hospitais.",Transformado em Norma Jurídica,Rodrigo Mattos,PLEI,,,,
168,2012,Moção,Moção de Aplauso - Soranço Mármore e Granito Ltda.,Arquivada,Julio Gasparette,MOC,,,,
168,2012,Requerimento,Solicita capina e limpeza com recolhimento de entulho em todas as ruas do bairro Paço Del Rey.,Em Tramitação,Figueirôa,REQ,,,,
168,2012,Pedido de Informação,"Que se reperesente ao Chefe do Executivo, através dos órgãos competentes: Quantas ruas foram asfaltadas durante os anos de 2009 a 2012 ?",Em Tramitação,Noraldino Júnior,PEDIF,,,,
167,2012,Requerimento,"Solicita asfaltamento na rua Abel Rafael Pinho,bairro Nova Benfica",Em Tramitação,Figueirôa,REQ,,,,
167,2012,Projeto de Lei,Dispõe sobre concessão de Titulo de Cidadania Benemérita.,Transformado em Norma Jurídica,Julio Gasparette,PLEI,,,,
167,2012,Moção,"Moção de Aplauso - Volpe Comércio, Industria e Serviços Ltda.",Arquivada,Julio Gasparette,MOC,,,,
167,2012,Pedido de Informação,"Que se reperesente ao Chefe do Executivo, através dos órgãos competentes: Quantas unidades (casas e apartamentos) foram entregues e quantas estão Previstas do Pragrama ""Minha Casa Minha Vida"", para pessoas com renda de 0 a 3 salários mínimos ?",Em Tramitação,Noraldino Júnior.,PEDIF,,,,
166,2012,Projeto de Lei,Dispõe sobre a Concessão de Título de Cidadania Benemérita ao Reverendíssimo Dom Eurico dos Santos Veloso,Transformado em Norma Jurídica,José Laerte,PLEI,,,,
166,2012,Moção,Moção de Aplauso - Tipografia Tamoio Ltda.,Arquivada,Julio Gasparette,MOC,,,,
166,2012,Requerimento,Solicita limpeza e capina e retirada de entulho em todo bairro Jardim Joquei Clube,Em Tramitação,Figueirôa,REQ,,,,
166,2012,Pedido de Informação,"Que se reperesente ao Chefe do Executivo, através dos órgãos competentes: Com relação aos Projetos de contenção de encostas, qual o valor de cada obra, detalhando o valor da contrapartida por parte do Município e o valor repassado pelo Governo Federal ou Estadual? Explicar também se os referidos recursos já estão disponíveis.",Em Tramitação,Noraldino Junior,PEDIF,,,,
165,2012,Projeto de Lei,Dispõe sobre a denominação de logradouros públicos.,Arquivada,Wanderson Castelar,PLEI,,,,
165,2012,Moção,Moção de Aplauso - Malharia Fibratex Ltda.,Arquivada,Julio Gasparette,MOC,,,,
165,2012,Requerimento,Solicita limpeza em todas as bocas de lobo de todas as ruas do bairro Jardim Santa Bárbara.,Em Tramitação,Figuerôa,REQ,,,,
165,2012,Pedido de Informação,"Que se reperesente ao Chefe do Executivo, através dos órgãos competentes: Com relação às obras viárias (Pontes, trincheiras, mergulhões), quais são exatamente as obras e em que fase encontram-se os referidos Projetos ?",Em Tramitação,Noraldino Júnior,PEDIF,,,,
164,2012,Requerimento,"Solicita a realização de tapa buraco na rua Vereador Fransisco Pinheiro,bairro Nova Benfica",Em Tramitação,Figuerôa,REQ,,,,
164,2012,Moção,Moção de Aplauso - Viaplan Egenharia e Empreendimento Ltda.,Arquivada,Julio Gasparette,MOC,,,,
164,2012,Projeto de Lei,Dispõe sobre denominação de logradouro público.,Transformado em Norma Jurídica,Wanderson Castelar,PLEI,,,,
164,2012,Pedido de Informação,"Que se reperesente ao Chefe do Executivo, através dos órgãos comptetenstes: Com relação a obra do Hospital Regional, qual a previsão de conclusão e funcionamento da nova Unidade ?",Em Tramitação,Noraldino Júnior,PEDIF,,,,
163,2012,Projeto de Lei,Dispõe sobre a denominação de logradouro público.,Transformado em Norma Jurídica,Wanderson Castelar,PLEI,,,,
163,2012,Moção,Moção de Aplauso - Cuturme Real Ltda.,Arquivada,Julio Gasparette,MOC,,,,
163,2012,Requerimento,Solicita o serviço de tapa buraco nas ruas do bairro Joquei Clube I,Em Tramitação,Figuerôa,REQ,,,,
163,2012,Pedido de Informação,"Que se reperesente ao Chefe do Executivo, através dos órgãos competentes: Existe algum outro Projeto de ciclovia para Juiz de Fora ? Caso exista favor detalhar qual.",Em Tramitação,Noraldino Júnior,PEDIF,,,,
162,2012,Requerimento,Solicita capina e limpeza e recolhimento de entulho no bairro Nova Benfica.,Em Tramitação,Figuerôa,REQ,,,,
162,2012,Moção,Moção de Aplauso - Massas Caseiras La Sila Ltda.,Arquivada,Julio Gasparette,MOC,,,,
162,2012,Projeto de Lei,Cria Sistema Integrado de Bilhetagem Eletrônica entre o Transporte Coletivo e Urbano e o serviço público de táxi individual no Município de Juiz de Fora.,Arquivada,Betão,PLEI,,,,
162,2012,Pedido de Informação,"Que se reperesente ao Chefe do Executivo, através dos órgãos competentes. Em qual local será implantado a ciclovia ?",Em Tramitação,Noraldino Júnior,PEDIF,,,,
161,2012,Requerimento,"Solicita reforma no escadão rua Vereador Fransisco Pinheiro,bairro Nova Benfica",Em Tramitação,Figuerôa,REQ,,,,
161,2012,Moção,Moção de Aplauso - MRS Logística S.A.,Arquivada,Julio Gasparette,MOC,,,,
161,2012,Projeto de Lei,Dispõe sobre a cassação de alvará de funcionamento de estabelecimentos comerciais do Município de Juiz de Fora que mantenham em suas dependências caça-níqueis ou outras máquinas eletrônicas programadas para exploração de jogos de azar.,Transformado em Norma Jurídica,Noraldino,PLEI,,,,
161,2012,Pedido de Informação,"Que se reperesente ao Chefe do Executivo, através dos órgãos competentes: Qual a origem do recurso para a execução da obra da ciclovia ? Já está disponivel todo este recurso necessário para a realização da obra ?",Em Tramitação,Noraldino Júnior,PEDIF,,,,
160,2012,Projeto de Lei,"Altera o art. 10 da lei n° 9529/1999, de 07 de julho de 1999 de dá outras providências.",Arquivada,Doutor Luiz Carlos,PLEI,,,,
160,2012,Moção,Moção de Aplauso - Ministério de Educação e Presidenta da Dilma Rousseff,Arquivada,Betão,MOC,,,,
160,2012,Requerimento,Solicita lipeza e capina com recolhimento de entulho no bairro Milho Branco,Em Tramitação,Figuerôa,REQ,,,,
160,2012,Pedido de Informação,"Que se reperesente ao Chefe do Executivo, através dos órgãos competentes, informar qual o custo da obra de criação da ciclovia da Região Norte ?",Em Tramitação,Noraldino Júnior.,PEDIF,,,,
159,2012,Requerimento,"Solicita retirada do veiculo Brasilia placa GLV-9520 na rua Marcelo Barreto Rodrigues,bairro Granjas Bethânia.",Em Tramitação,Ana do Padre Frederico,REQ,,,,
