Projeto,Ano,Tipo,Autor,Ementa,Situação
118.0,2012.0,Requerimento,Júlio Gasparette,"Solicita a capina e limpeza em toda extensão da rua das violetas, bairro Aeroporto.",Em Tramitação
118.0,2012.0,Pedido de Informação,Flávio Cheker,"Ao Chefe do Executivo que nos informe: o que segue, em relação às informações contidas no Portal da Transparência do Governo Federal, conforme cópia em anexo, detalhando a situação ""Aguardando Prestação de Contas.",Em Tramitação
117.0,2012.0,Representação,Tico-Tico,Solicita maior policiamento nas ruas do bairro Santa Terezinha.,Arquivada
117.0,2012.0,Projeto de Lei,Wanderson Castelar,Dispõe sobre denominação de Logradouro Público.,Transformado em Norma Jurídica
117.0,2012.0,Moção,Doutor Luiz Carlos,Moção de Aplauso - Lions Clube de Juiz de Fora,Arquivada
117.0,2012.0,Requerimento,José Tarcísio,"Solicita a colocação de um Play Ground na área localizada na travessa Padre João Frederico Beco São Roque entre as Avenidas dos Andradas e Barão do Rio Branco Mergulhão, centro.",Em Tramitação
117.0,2012.0,Pedido de Informação,Flávio Cheker e Betão,"Ao Chefe do Executivo que nos informe: acatando orientação do Ministério Público Estadual, nos informe sobre se há alguma medida sendo tomada junto à Agencia Nacional de Transporte Terrestre (ANTT) no sentido de retomar a permissão para embarque e desembarque de passageiros em viagens interestaduais em pontos de ônibus na Avenida Brasil, Avenida Itamar Franco e Avenida Deusdeth Salgado, em Juiz de Fora.",Em Tramitação
116.0,2012.0,Representação,Tico-Tico,Solicita a melhora do policiamento no bairro Nossa Senhora das Graças.,Arquivada
116.0,2012.0,Requerimento,José Laerte,"Solicita a colocação de tampas do bueiro na rua Sidônio Velloso, bairro Santa Lúcia.",Em Tramitação
116.0,2012.0,Projeto de Lei,Noraldino Júnior,Concede Título de Cidadão Benemérito ao Ilmo. Sr. Cláudio Roberto Pessoa Dornelas.,Transformado em Norma Jurídica
116.0,2012.0,Moção,Julio Gasparette,Moção de Pesar - Heloísa M. Rodrigues Romualdo,Arquivada
116.0,2012.0,Pedido de Informação,Flávio Cheker,"Ao Chefe do Executivo que nos informe: se está correto o valor cobrado na taxa de esgoto do imóvel situado à Rua João Henriques Vila Real nº 85, no bairro Vitorino Braga, e quais as condições das ligações de esgoto ao longo da rua, tendo em vista reclamação de moradores quanto ao mau cheiro do córrego, onde, segundo dizem, é despejado o esgoto.",Em Tramitação
115.0,2012.0,Representação,Tico-Tico,"Solicita a troca de iluminação pública na Travessa Pitangui, bairro Vista Alegre.",Arquivada
115.0,2012.0,Moção,José Tarcísio,Moção de Aplauso - Americo Ribeiro,Arquivada
115.0,2012.0,Requerimento,José Laerte,"Solicita que notifique o pro prietário para o recolhimento do veículo abandonado na Av. Santa Cândida, no bairro Carlos Chagas.",Em Tramitação
115.0,2012.0,Projeto de Lei,Ana do Padre Frederico,"Dispõe sobre a afixação de cartazes nos estabelecimentos comerciais, industriais e de prestação de serviços informando acerca da vedação de exigência de consumação mínima nas compras com cartão de crédito ou débito.",Transformado em Norma Jurídica
115.0,2012.0,Pedido de Informação,Flávio Cheker,Ao Chefe do Executivo que nos informe: os valores despendidos em recentes ações de publicidade empreendidas pela Prefeitura de Juiz de Fora.,Em Tramitação
114.0,2012.0,Representação,Tico-Tico,Solicita a troca de lâmpdas de iluminação pública no bairro Eldorado,Arquivada
114.0,2012.0,Projeto de Lei,Francisco Canalli,Dispõe sobre a Concessão de Título Benemérito,Transformado em Norma Jurídica
114.0,2012.0,Moção,Doutor Luiz Carlos,Moção de Aplauso - Escola de Cabelereiros JB,Arquivada
114.0,2012.0,Requerimento,José Laerte,Solicita a limpeza e retirada de entulho na travessa Theodorico Gomes no Largo de São Roque.,Em Tramitação
114.0,2012.0,Pedido de Informação,Castelar,Ao Chefe do Executivo que nos informe: sobre as ações da Prefeitura municipal de Juiz de Fora para possibilitar que o Google Street View incorpore a cidade no seu banco de informações.,Em Tramitação
113.0,2012.0,Requerimento,José Laerte,Solicita a limpeza e a capina na escada que liga a rua José Marini de Souza com a Rua Maria Assunção horta no bairro Santa Lúcia.,Em Tramitação
113.0,2012.0,Projeto de Lei,Francisco Canalli,Dispõe sobre a Concessão de Títullo Benemérito,Transformado em Norma Jurídica
113.0,2012.0,Moção,Julio Gasparette,Moção de Aplauso - Tupi Futebol Clube,Arquivada
113.0,2012.0,Representação,Chico Evangelista,"Solicita a colocação de um telefone público na rua Orlando Riani, no bairro Nossa Senhora Aparecida.",Arquivada
113.0,2012.0,Pedido de Informação,Julio Gasparette,"Ao Chefe do Executivo que nos Informe: o endereço que será construída a Creche do bairro Vale Verde, e o valor estimado a ser gasto na obra.",Em Tramitação
112.0,2012.0,Representação,Tico-Tico,Solicita que seja solucionada as reivindicações dos moradores do bairro Centenário com relação á pouca iluminação.,Arquivada
112.0,2012.0,Requerimento,José Laerte,"Solicita a construção do passeio na rua Sidônio Velloso, bairro Santa Lúcia.",Em Tramitação
112.0,2012.0,Moção,Julio Gasparette,Moção de Aplauso - Bar do Abílio,Arquivada
112.0,2012.0,Pedido de Informação,Julio Gasparette,"Ao Chefe do Executivo que nos Informe: o endereço que será construída a Creche do bairro Novo Triunfo, e o valor estimado a ser gasto na obra.",Em Tramitação
111.0,2012.0,Representação,Tico-Tico,Solicita melhora no policiamento no bairro Centenário,Arquivada
111.0,2012.0,Requerimento,José Laerte,"Solicita a construção do passeio e a retirada de entulho na rua Sidônio Velloso, bairro Santa Lúcia.",Em Tramitação
111.0,2012.0,Projeto de Lei,Betão,"Obrigatoriedade de publicação de memorial descritivo relativo a projeto de loteamento, desmembramento e de construção que envolva mais de 100 edificações unifamiliares antes de sua aprovação pelo Município.",Transformado em Norma Jurídica
111.0,2012.0,Moção,Julio Gasparette,Moção de Aplauso - Sindiclubes MG,Arquivada
111.0,2012.0,Pedido de Informação,Julio Gasparette.,"Ao Chefe do Executivo que nos Informe: o endereço que será construída a Creche do bairro Santos Dumont, e o valor estimado a ser gasto na obra.",Em Tramitação
110.0,2012.0,Representação,Tico-Tico,Solicita maior policiamento as ruas do bairro Eldorado.,Arquivada
110.0,2012.0,Requerimento,José Laerte,"Solicita a construção do passeio na rua Sidônio Velloso, bairro Santa Lúcia.",Em Tramitação
110.0,2012.0,Projeto de Lei,João do Joaninho,Dispõe sobre concessão de Título Cidadão Benemérito.,Transformado em Norma Jurídica
110.0,2012.0,Moção,Figueirôa,Moção de Aplauso - Alcameno Alves e Silva,Arquivada
110.0,2012.0,Pedido de Informação,Julio Gasparette,"Ao Chefe do Executivo que nos Informe: o endereço que será construída a Creche do bairro Vila Esperança, e o valor estimado a ser gasto na obra.",Em Tramitação
109.0,2012.0,Projeto de Lei,Flávio Cheker,Dispõe sobre a reserva de vagas para veículos dirigidos ou conduzidos pessoas portadoras de deficiência ambulatorial e dá outras providências.,Em Tramitação - Vetado Totalmente
109.0,2012.0,Requerimento,José Laerte,"Solicita a construção do passeio na rua Sidônio Velloso, no Bairro Santa Lúcia.",Em Tramitação
109.0,2012.0,Moção,Figueirôa,Moção de Aplauso - Otônio Ribeiro Furtado,Arquivada
109.0,2012.0,Representação,Tico-Tico,Solicita a manutensão ou reposição dos aprelhos de telefones públicos instalados o bairro Centenário,Arquivada
109.0,2012.0,Pedido de Informação,Julio Gasparette,"Ao Chefe do Executivo que nos Informe: o endereço que será construída a Creche do bairro Jardim Cachoeira, e o valor estimado a ser gasto na obra.",Em Tramitação
108.0,2012.0,Projeto de Lei,Pastor Carlos,Dispõe sobre denominação de logradouro público.,Arquivada
108.0,2012.0,Representação,José Tarcísio,"Solicita a substituição das lâmpadas do bairro Renascença, que se encontram queimadas.",Arquivada
108.0,2012.0,Requerimento,José Laerte,"Solicita a limpeza do terreno na rua Sdônio Velloso, no bairro Santa Lúcia.",Em Tramitação
108.0,2012.0,Moção,Figueirôa,Moção de Aplauso - Curso de Direito da UFJF,Arquivada
108.0,2012.0,Pedido de Informação,Julio Gasparette,"Que se reprsente ao Chefe do Executivo que nos informe: o endereço que será construída a Creche do bairro olavo Costa, e o valor estimado a ser gasto na obra.",Em Tramitação
107.0,2012.0,Requerimento,José Laerte,Solicita a limpeza do terreno na rua José Gustavo do Nascimento no bairro Santa Lúcia.,Em Tramitação
107.0,2012.0,Representação,José Tarcísio,Solicita um policiamento ostensivo a ser efetivado na Av. Deusdedith Salgado do Bairro Teixeira.,Arquivada
107.0,2012.0,Projeto de Lei,Carlos Bonifácio,Dispõe sobre colocação de caixas especiais para receber sugestões e reclamações dos Munícipe e da outras providências.,Arquivada
107.0,2012.0,Moção,Figueirôa,Moção de Aplauso - Faculda de Engenharia da UFJF,Arquivada
107.0,2012.0,Pedido de Informação,Julio Gasparette,"Ao Chefe do Executivo que nos Informe: o endereço que será construída a Creche do bairro Dom Bosco, e o valor estimado a ser gasto na obra.",Em Tramitação
106.0,2012.0,Requerimento,José Laerte,"Solicita a limpeza do terreno na rua Maria Assunção Horta, no bairro Santa Lúcia.",Em Tramitação
106.0,2012.0,Projeto de Lei,Carlos Bonifácio,Dispõe sobre a edificação de monumento em homenagem a Bíblia Sagrada nas Praças pública do Município de Juiz de Fora.,Arquivada
106.0,2012.0,Moção,Figueirôa,Moção de Aplauso - Gustavo Petrôsio Dimas Costa,Arquivada
106.0,2012.0,Representação,Todos os Vereadores,"Trata-se de pedido de apuração de desvio de finalidade na doação feita pelo Município à Sociedade de Expansão do Ensino Secundário - Colégio Luiz Gama, através das Leis 6.231/82, Lei 6.448/83 e Lei 6948/86, referente a um terreno localizado no Bairro Esplanada.",Arquivada
106.0,2012.0,Pedido de Informação,Flávio Cheker,"Ao Chefe do Executivo que nos Informe: Qual a razão do aumento concedito aos auxiliares de odontologia ter sido inferior áquele que consta na tabela ofocial da PJF, conforme se pode verificar nos contracheques em anexo.",Em Tramitação
105.0,2012.0,Requerimento,José Laerte,Solicita a limpeza do terreno na rua José Gustavo do Nascimento no bairro Santa Lúcia.,Em Tramitação
105.0,2012.0,Representação,Flávio Cheker,"Solicita junto a CEMIG, iluminação pública na rua Adalgisa Gonçalvesd Soares, Bairro São Pedro",Arquivada
105.0,2012.0,Moção,Figueirôa,Moção de Aplauso - Raimundo Lelis Filho,Arquivada
105.0,2012.0,Projeto de Lei,Pastor Carlos,"Dispõe sobre a inclusão de medidas de conscientização, prevenção e combate ao BULL YING escolar no Projeto Pedagógico elaborado pelas Escolas Municipais de Juiz de ForaIMG, e dá outras providências",Arquivada
105.0,2012.0,Pedido de Informação,Flávio Cheker,"Ao Chefe do Executivo que nos Informe a localização exata da área em que se pretende construir o ""Centro de Triagem e Convivência para os Catadores de Material Reciclável"".",Em Tramitação
104.0,2012.0,Representação,Flávio Cheker,Solicita melhora no policiamento no bairro Poço Rico e Santa Tereza,Arquivada
104.0,2012.0,Requerimento,José Laerte,"Solicita a construção do passeio na rua Sidônio Velloso, no bairro Santa Lúcia.",Em Tramitação
104.0,2012.0,Projeto de Lei,Doutor Luiz Carlos,Dispõe sobre concessão de Título de entidade Benemérita.,Transformado em Norma Jurídica
104.0,2012.0,Moção,Figueirôa,Moção de Aplauso - Cleber Soares Júnior,Arquivada
104.0,2012.0,Pedido de Informação,Flávio Cheker,Ao Chefe do Executivo que nos Informe sobre os moradores do Leito da Leopoldina no trecho dos Bairros Vitorino Braga/Ladeira.,Em Tramitação
103.0,2012.0,Requerimento,José Laerte,"Solicita a limpeza do terreno e a construção do passeio na rua Tenente Guimarães, Bairro Santa Lúcia.",Em Tramitação
103.0,2012.0,Projeto de Lei,Doutor Luiz Carlos,Dispõe sobre concessão de Título de entidade Benemérita.,Transformado em Norma Jurídica
103.0,2012.0,Moção,Isauro Calais,Moção de Aplauso -,Arquivada
103.0,2012.0,Representação,Todos os Vereadores,Solicita junto ao Geverno de Minas Gerais o fortalecimento institucional da Polícia Civil de Minas Gerais.,Arquivada
103.0,2012.0,Pedido de Informação,Flávio Cheker,Ao Chefe do Executivo que nos informe sobre o funcionamento da Casa do Servidor.,Em Tramitação
102.0,2012.0,Projeto de Lei,Doutor Luiz Carlos,Declara de Utlidade Pública a entidade que menciona.,Arquivada
102.0,2012.0,Moção,Chico Evangelista,Moção de Aplauso - Liliane Passanevi de Almeida Lousada,Arquivada
102.0,2012.0,Representação,Doutor Luiz Carlos,Solicita junto a ASTRANSP medidas referentes ao cartão de vale transporte,Arquivada
102.0,2012.0,Requerimento,José Laerte,Solicita a limpeza da conhecida erva de passarinho das árvores ao longo do Ria Paraibuna.,Em Tramitação
102.0,2012.0,Pedido de Informação,Flávio Cheker,Ao Chefe do Executivo que nos informe: Como está o processo de regularização da ocupação no Bairro Borboleta.,Em Tramitação
101.0,2012.0,Requerimento,José Laerte,Solicita a colocação de grade de proteção no canteiro central na Avenida dos Andradas no centro.,Em Tramitação
101.0,2012.0,Representação,Flávio Cheker,"Solicita junto ao líder da bancada o PT, na Câmara dos Deputados, para que interceda junto ao governo do Estado de Minas Gerais a possibilidade dos professores realizarem suas refeições através da merenda escolar.",Aprovado
101.0,2012.0,Projeto de Lei,João do Joaninho,Dispõe sovre concessão de Título de Entidade Benemérita,Transformado em Norma Jurídica
101.0,2012.0,Moção,Isauro Calais,"Moção de Aplauso - Ana Helena Gonçalves Camilotto, Cândido Antônio Rocha da Silva, Janya Aparecida de Paula Costa, José Renato Santana.",Arquivada
101.0,2012.0,Pedido de Informação,Julio Gasparette,"Ao Chefe do Executivo que nos informe: * Informar o porque do bairro Parque Serra Verde - AS - Paraib., é considerado como condomínio fechado no cadastro da Prefeitura de Juiz de Fora.",Em Tramitação
100.0,2012.0,Requerimento,José Laerte,"Solicita a colocação de Traffic Calm, na rua Olegário Maciel, bairro Paineiras.",Em Tramitação
