id_projeto_camara,nome_autor
30829,Ana do Padre Frederico
38723,Ana do Padre Frederico
2688,José Laerte
2688, Fiorilo e José Tarcísio.
2688, José Laerte
2688, Dr. Fiorilo
38694,José Laerte
38694, Fiorilo
38694, José Tarcísio
13,Noraldino
31436,Noraldino
5690,Noraldino
22949,Noraldino
19541,Noraldino
30578,Noraldino
35557,Noraldino
26554,Noraldino
26553,Noraldino
32245,Noraldino
26552,Noraldino
31214,Noraldino
35556,Noraldino
20848,Noraldino
26551,Noraldino
13774,Noraldino
13697,Noraldino
8546,Noraldino
26550,Noraldino
8545,Noraldino
7139,Noraldino
7138,Noraldino
7437,Noraldino
11081,Noraldino
14048,Noraldino
14047,Noraldino
858,Noraldino
26549,Noraldino
26548,Noraldino
4214,Noraldino
4213,Noraldino
26547,Noraldino
17205,Noraldino
11821,Noraldino
5689,Noraldino
13773,Noraldino
17204,Noraldino
26546,Noraldino
31212,Noraldino
11820,Noraldino
35555,Noraldino
35554,Noraldino
35553,Noraldino
26545,Noraldino
26544,Noraldino
6182,Noraldino
3580,Fiorilo
24214,Fiorilo
17391,Fiorilo
16725,Fiorilo
4210,Fiorilo
24403,Francisco Canalli
5885,Francisco Canalli
6997,Francisco Canalli
38693,Francisco Canalli
4877,Isauro Calais
13054,Isauro Calais
32169,Isauro Calais
4876,Isauro Calais
32168,Isauro Calais
34889,Isauro Calais
24213,Isauro Calais
32167,Isauro Calais
28198,Isauro Calais
4704,Isauro Calais
1207,Betão
38692,Flávio Cheker
3004,Noraldino
14043,Noraldino
18959,Noraldino
24359,Noraldino
24358,Noraldino
31747,Noraldino
9357,Noraldino
13772,Noraldino
9356,Noraldino
9355,Noraldino
5513,Noraldino
9354,Noraldino
32358,Noraldino
8348,Noraldino
11588,Noraldino
13745,Noraldino
28670,Noraldino
8543,Noraldino
27543,Noraldino
26543,Noraldino
32269,Noraldino
17475,Noraldino
28669,Noraldino
26542,Noraldino
14876,Noraldino
32357,Noraldino
28064,Noraldino
28063,Noraldino
3002,Noraldino
28062,Noraldino
32268,Noraldino
11078,Noraldino
28061,Noraldino
33138,Noraldino
30719,Noraldino
28060,Noraldino
5912,José Laerte
5911,José Laerte
3855,José Laerte
17448,Flávio Cheker
17389,Flávio Cheker
3576,Flávio Cheker
17388,Flávio Cheker
3001,Gasparette
3575,Fiorilo
38680,Wanderson Castelar
11304,Fiorilo
4205,Fiorilo
11303,Fiorilo
11302,Fiorilo
11301,Fiorilo
29581,Gasparette
11582,Francisco Canalli
3854,Wanderson Castelar
3853,Wanderson Castelar
16973,Roberto Cupolillo
16972,Roberto Cupolillo
19665,Noraldino Junior
15463,Noraldino Junior
3990,Noraldino Junior
11998,Julio Gasparette
11201,Julio Gasparette
35777,Julio Gasparette
9140,Julio Gasparette
6019,Julio Gasparette
6018,Julio Gasparette
15160,Julio Gasparette
19284,Julio Gasparette
12854,Figueirôa
11996,Figueirôa
30335,Figueirôa
30334,Figueirôa
28643,Figueirôa
15763,Figueirôa
28642,Figueirôa
5340,Figueirôa
15762,Figueirôa
11994,Figueirôa
27167,Figueirôa
11295,Figueirôa
12853,Figueirôa
27264,Figueirôa
608,Figueirôa
24506,Figueirôa
607,Figueiroa
2078,Figueirôa
13050,Figueirôa
10339,Fiorilo
7708,Fiorilo
7707,Fiorilo
16724,Fiorilo
7706,Fiorilo
3117,Fiorilo
9907,Fiorilo
3567,Fiorilo
9595,Fiorilo
4200,Fiorilo
32870,Fiorilo
4198,Fiorilo
3989,José Laerte
3852,José Laerte
30813,José Laerte
35048,José Laerte
3851,José Laerte
20840,Isauro Calais
22933,Isauro Calais
19969,Isauro Calais
