Projeto,,Ano,,Tipo,,Autor,,Ementa,,Situação
5421,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita junto a Cemig, instalação de poste de luz na rua Professor Salvador Bergo, no bairro Martelos/São Pedro.",,Arquivada
,,,,,,,,,,
5420,   ,2013,,Requerimento,,Cido Reis,,"Solicita junto a SMO, limpeza de boca de lobo da rua Geraldo Vilela, no bairro Jóquei Clube.",,Arquivada
,,,,,,,,,,
5419,   ,2013,,Requerimento,,Cido Reis,,"Solicita junto a SMO, limpeza de boca de lobo na rua Vila Vidal, no bairro Jóquei Clube.",,Arquivada
,,,,,,,,,,
5418,   ,2013,,Requerimento,,Cido Reis,,"Solicita junto a SMO, construção de muro de arrimo na rua Visconde Uberaba, no bairro Jóquei Clube",,Arquivada
,,,,,,,,,,
5417,   ,2013,,Requerimento,,Cido Reis,,"Solicita junto a SMO, limpeza da boca de lobo da rua Visconde Uberaba, no bairro Jóquei Clube.",,Em Tramitação
,,,,,,,,,,
5416,   ,2013,,Requerimento,,Cido Reis,,"Solicita junto a SMO, limpeza de boca de lobo na rua Detetive Jose Felipe, no bairro Jóquei Clube.",,Arquivada
,,,,,,,,,,
5415,   ,2013,,Requerimento,,Cido Reis,,"Solicita junto a SMO, limpeza da boca de lobo da rua Constancia Vidal no bairro Jóquei Clube.",,Arquivada
,,,,,,,,,,
5414,   ,2013,,Requerimento,,André Mariano,,"Solicita instalação de rede elétrica na rua Detetive Agapito Marques, no bairro Recanto dos Lagos.",,Arquivada
,,,,,,,,,,
5413,   ,2013,,Requerimento,,André Mariano,,"Solicita asfaltamento da rua Detetive Agapito Marques, no bairro Recanto dos Lagos.",,Arquivada
,,,,,,,,,,
5412,   ,2013,,Requerimento,,André Mariano,,"Solicita instalação de rede de água e esgoto na rua Detetive Agapito Marques, no bairro Recando dos Lagos.",,Arquivada
,,,,,,,,,,
5411,   ,2013,,Requerimento,,Chico Evangelista,,"Solicita junto a Secretaria de Obras, pavimentação asfáltica na calçada do Acesso Norte.",,Arquivada
,,,,,,,,,,
5409,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita reforma do bueiro da rua Dante Bellei, no bairro Santa Cândida.",,Arquivada
,,,,,,,,,,
5408,   ,2013,,Requerimento,,Noraldino Júnior,,Solicita capina e limpeza nas ruas do bairro Arco Íris.,,Arquivada
,,,,,,,,,,
5407,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita captação de esgoto na rua da Mina, no bairro Granjas Betânia.",,Arquivada
,,,,,,,,,,
5406,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita construção de praça na rua dos Encantos, no bairro Jardim Santa Bárbara.",,Arquivada
,,,,,,,,,,
5405,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita capina e limpeza no acesso Norte, no bairro Santa Bárbara.",,Arquivada
,,,,,,,,,,
5404,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita notificar os proprietários dos imóveis da rua das Palmiras, no bairro Jardim santa Bárbara.",,Arquivada
,,,,,,,,,,
5403,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita asfaltamento na rua das estrelas, no bairro Jardim Santa Bárbara.",,Arquivada
,,,,,,,,,,
5402,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita providências na rua das Estrelas, no bairro Jardim Santa Bárbara.",,Arquivada
,,,,,,,,,,
5401,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita tapa-buraco na rua das Estrelas, no bairro Jardim santa Bárbara.",,Arquivada
,,,,,,,,,,
5400,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita asfaltamento na rua das Palmiras, no bairro Jardim Santa Bárbara.",,Arquivada
,,,,,,,,,,
5399,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita capina e limpeza na rua das Palmeiras, no bairro Jardim Santa Bárbara.",,Arquivada
,,,,,,,,,,
5397,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita pavimentação asfáltica na rua Pedro Nava, no bairro Jardim Santa Bárbara.",,Arquivada
,,,,,,,,,,
5396,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita capina, limpeza e pavimentação nos passeios, na Avenida João Saldanha no bairro Jardim Santa Bárbara.",,Arquivada
,,,,,,,,,,
5395,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita poda de árvore da rua Pedro Nava, no bairro Jardim santa Bárbara.",,Arquivada
,,,,,,,,,,
5394,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita notificar os proprietários dos terrenos da rua Pedro Nava, no bairro Jardim Santa Bárbara.",,Arquivada
,,,,,,,,,,
5393,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita notificar proprietários dos terrenos da rua Pedro Nava, no bairro Jardim Santa Bárbara.",,Arquivada
,,,,,,,,,,
5392,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita notificar proprietários dos imóveis para que providenciem limpeza de seus terrenos situados na esquina do final do acesso Norte com JK, próximo ao bairro Jardim Santa Bárbara.",,Arquivada
,,,,,,,,,,
5391,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita notificar proprietário do imóvel da esquina do final do acesso Norte com JK, no bairro Jardim Santa Bárbara.",,Arquivada
,,,,,,,,,,
5390,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita fiscalização em um galpão na rua das Estrelas, no bairro Jardim Santa Bárbara.",,Arquivada
,,,,,,,,,,
5389,   ,2013,,Requerimento,,Dr. Fiorilo,,"Solicita restauração das tampas de bueiros nas esquinas das ruas Custódio Tristão com José Eutrópio, no bairro Santa Terezinha.",,Arquivada
,,,,,,,,,,
5388,   ,2013,,Requerimento,,Dr. Fiorilo,,"Solicita providência para coibir o despejo de entulho e lixo na rua Coragem, no bairro Alto Santo Antonio.",,Arquivada
,,,,,,,,,,
5387,   ,2013,,Requerimento,,Dr. Fiorilo,,"Solicita estudos na Settra para colocação de faixa de pedestre e grade de proteção na rua Torreões, no bairro Santa Luzia.",,Arquivada
,,,,,,,,,,
5386,   ,2013,,Requerimento,,Jucelio,,"Solicita autorização para utilizar o Plenário, para uma reunião com as Escolas Estaduais e Particulares de Juiz de Fora.",,Arquivada
,,,,,,,,,,
5385,   ,2013,,Requerimento,,Wanderson Castelar,,"Solicita colocação de abrigo de ônibus na rua Carimã, no bairro Guaruá.",,Arquivada
,,,,,,,,,,
5384,   ,2013,,Requerimento,,Wanderson Castelar,,"Solicita colocação de redutor de velocidade na rua Itatiaia, no bairro Monte Castelo.",,Arquivada
,,,,,,,,,,
5383,   ,2013,,Requerimento,,Wanderson Castelar,,"Solicita recapeamento da rua Maria Geralda de Freitas, no bairro Monte Castelo.",,Arquivada
,,,,,,,,,,
5382,   ,2013,,Requerimento,,Betão,,"Solicita junto a Secretaria do Meio Ambiente, cópia de atualização do processo nº 8795/2011.",,Arquivada
,,,,,,,,,,
5381,   ,2013,,Requerimento,,Betão,,"Solicita junto a Empav, fechar um buraco na rua Professor José Vilas Bolçadas, no bairro Santos Dumont.",,Arquivada
,,,,,,,,,,
5380,   ,2013,,Requerimento,,Betão,,"Solicita junto a Empav, fechar um buraco na rua Álvaro José Rodrigues, no bairro Santo Dumont.",,Arquivada
,,,,,,,,,,
5379,   ,2013,,Requerimento,,Betão,,"Solicita junto a Empav, fechar um buraco na Avenida Presidente Costa e Silva no bairro Santos Dumont.",,Arquivada
,,,,,,,,,,
5378,   ,2013,,Requerimento,,Betão,,"Solicita junto a Empav, fechar um buraco na rua José Vilas Bolçadas no bairro Santos Dumont.",,Arquivada
,,,,,,,,,,
5377,   ,2013,,Requerimento,,Betão,,"Solicita junto a Empav, recapeamento do asfalto na rua Professor José Vilas Bolçadas, no bairro Santos Dumont.",,Arquivada
,,,,,,,,,,
5376,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita melhoria na iluminação pública da rua dos Encantos e das Estrelas, próximo ao bairro Jardim Santa Bárbara.",,Arquivada
,,,,,,,,,,
5375,   ,2013,,Requerimento,,Noraldino Júnior,,Solicita recapeamento de toda extensão da Estrada para Torreões via Lagoa.,,Arquivada
,,,,,,,,,,
5374,   ,2013,,Requerimento,,Noraldino Júnior,,Solicita expansão da rede de energia elétrica na terceir aparte do granjeamento de Humaitá.,,Arquivada
,,,,,,,,,,
5373,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita asfaltamento da rua da Mina, no bairro Granjas Betânia.",,Arquivada
,,,,,,,,,,
5372,   ,2013,,Requerimento,,Noraldino Júnior,,Solicita revitalização da praça do bairro Santa Cândida.,,Arquivada
,,,,,,,,,,
5371,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita providências para a Uaps, do Distrito de Monte Verde.",,Arquivada
,,,,,,,,,,
5370,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita providências para UAPS, do Distrito de Rosário de Minas.",,Arquivada
,,,,,,,,,,
5369,   ,2013,,Requerimento,,Noraldino Júnior,,Solicita providências para a UAPS do Distrito de Torreões.,,Arquivada
,,,,,,,,,,
5368,   ,2013,,Requerimento,,Noraldino Júnior,,Solicita várias providências para a UAPS do Distrito de Penido.,,Arquivada
,,,,,,,,,,
5367,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita colocação de quebra-molas na estrada Ana Pereira Delgado, no trevo de acesso a Estrada de Torreões.",,Arquivada
,,,,,,,,,,
5366,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita providências nas bocas de lobo da rua Cleir Reis Duque e do poste com luminária queimada em frente a escola, no Distrito de Torreões.",,Arquivada
,,,,,,,,,,
5365,   ,2013,,Requerimento,,Noraldino Júnior,,Solicita melhoras na UAPS do Distrito de Valadares.,,Arquivada
,,,,,,,,,,
5364,   ,2013,,Requerimento,,Noraldino Júnior,,Solicita reforma na UAPS do Distrito de Pirapetinga.,,Arquivada
,,,,,,,,,,
5363,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita solucionar o problema de abastecimento de água, na rua Victorio Justo Turolla, no bairro Fontes Ville II.",,Arquivada
,,,,,,,,,,
5362,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita revitalização da quadra da Escola Maria Elba Braga, no bairro Cerâmica.",,Arquivada
,,,,,,,,,,
5361,   ,2013,,Requerimento,,Noraldino Júnior,,Solicita revitalização da Praça do bairro Graminha.,,Arquivada
,,,,,,,,,,
5360,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita revitalização da Praça Padre Léo, no bairro Bonfim.",,Arquivada
,,,,,,,,,,
5359,   ,2013,,Requerimento,,Noraldino Júnior,,"Solicita melhoria no horário de ônibus da linha 123, no bairro Alto Eldorado.",,Arquivada
,,,,,,,,,,
5358,   ,2013,,Requerimento,,Nilton Militão,,"Solicita reforma do escadão da rua Luiz Carlos Reiter no bairro Marumbi, colocação de corrimão e postes de iluminação pública.",,Arquivada
,,,,,,,,,,
5357,   ,2013,,Requerimento,,Nilton Militão,,"Solicita construção de muro de contenção na encosta da rua Sebastião Martins Barbosa, no bairro Jardim Cachoeira.",,Arquivada
,,,,,,,,,,
5356,   ,2013,,Requerimento,,Nilton Militão,,"Solicita reforma das bocas de lobo da rede de captação de águas pluviais na rua Silva Melo, no bairro Cidade do Sol.",,Arquivada
,,,,,,,,,,
5355,   ,2013,,Requerimento,,Nilton Militão,,"Solicita recapeamento asfáltico na rua Maria do Carmo da Costa, no bairro Santa Cruz.",,Arquivada
,,,,,,,,,,
5354,   ,2013,,Requerimento,,Nilton Militão,,"Solicita construção de rede de captação de águas pluviais, na rua Sabino Francisco de Barros no bairro Bandeirantes.",,Arquivada
,,,,,,,,,,
5353,   ,2013,,Requerimento,,Nilton Militão,,"Solicita reforma da boca de lobo na rua Nicomedes Pereira de Almeida, no bairro Santa Cruz.",,Arquivada
,,,,,,,,,,
5352,   ,2013,,Requerimento,,Nilton Militão,,Solicita limpeza no bairro Jóquei Clube II.,,Arquivada
,,,,,,,,,,
5351,   ,2013,,Requerimento,,Nilton Militão,,"Solicita junto a Empav, asfaltamento das ruas Carlos A. da Silveira, Carolina Furtado Dutra, Nicolino Baldi, Altivo Militão, Comandante Geraldo Berg, no bairro Nova Era.",,Arquivada
,,,,,,,,,,
5350,   ,2013,,Requerimento,,Nilton Militão,,"Solicita junto a Empav, asfaltamento das ruas Augusto dos Anjos, Carlos Imbassahi, Américo Pernisa, Antonio Scapieco e Francisco Paula Gomes, no bairro Nova Era.",,Arquivada
,,,,,,,,,,
5349,   ,2013,,Requerimento,,Nilton Militão,,"Solicita colocação de tampa e limpeza de boca de lobo na rua Justino Gomes Monteiro, no bairro Santa Clara.",,Arquivada
,,,,,,,,,,
5348,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita junto a Settra, instalação de placa que proíba veículos pesados estacionarem na rua Vila Vidal, no bairro Jóquei Clube.",,Arquivada
,,,,,,,,,,
5347,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita construção de uma boca de lobo na rua Vila Vidal, no bairro Jóquei Clube.",,Arquivada
,,,,,,,,,,
5346,   ,2013,,Requerimento,,Vagner de Oliveira,,"Solicita asfaltamento da rua Afonso Bazarela Barra, no bairro Granjas Betânia.",,Arquivada
,,,,,,,,,,
5345,   ,2013,,Requerimento,,Vagner de Oliveira,,"Solicita recuperação do asfalto entre as ruas 9 de julho e Avelino Jacob, no bairro Granjas Betânia.",,Arquivada
,,,,,,,,,,
5344,   ,2013,,Requerimento,,Vagner de Oliveira,,Solicita capina e limpeza em todas as ruas do bairro Granjas Betânia.,,Arquivada
,,,,,,,,,,
5343,   ,2013,,Requerimento,,Chico Evangelista,,"Solicita junto a Settra, horários para linha de ônibus Angolinha/Privilégio.",,Arquivada
,,,,,,,,,,
5342,   ,2013,,Requerimento,,Chico Evangelista,,Solicita colocação de banheiro químico no Terreirão do Samba aos domingos no horário da feira livre.,,Arquivada
,,,,,,,,,,
5341,   ,2013,,Requerimento,,Dr. Fiorilo,,"Solicita revitalização da sinalização horizontal de trânsito, na rua Oswaldo Aranha, no bairro São Mateus.",,Arquivada
,,,,,,,,,,
5340,   ,2013,,Requerimento,,Dr. Fiorilo,,Solicita a retirada do Projeto de Lei nº 24/2012.,,Arquivada
,,,,,,,,,,
5339,   ,2013,,Requerimento,,Wanderson Castelar,,Solicita realização de Sessão Solene em Comemoração aos 350 anos dos Correios.,,Arquivada
,,,,,,,,,,
5336,   ,2013,,Requerimento,,"Ana Rossignoli, Dr. Antônio Aguiar, Luiz Otávio Fernandes Coelho - Pardal, Betão",,Solicita investigar situação da violência contra a mulher na cidade de Juiz de Fora.,,Arquivada
,,,,,,,,,,
5335,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita troca de lâmpadas dos postes na Avenida JK, no trevo do bairro Barbosa Lage,Nova Era e Parque Bela vista.",,Arquivada
,,,,,,,,,,
5334,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita troca de manilha na rua Geraldo Scaldini, no bairro Jardim Natal.",,Arquivada
,,,,,,,,,,
5333,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita asfaltamento na rua A, no bairro Parque Bela Vista.",,Arquivada
,,,,,,,,,,
5332,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita asfaltamento na rua E, no bairro Parque Bela Vista.",,Arquivada
,,,,,,,,,,
5331,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita revisão da demanda da linha de coletivo urbano número 133, que atende a comunidade do bairro Arco Íris.",,Arquivada
,,,,,,,,,,
5330,   ,2013,,Requerimento,,Júlio Gasparette,,"Solicita asfaltamento na rua C, no bairro Parque Bela Vista.",,Arquivada
,,,,,,,,,,
5329,   ,2013,,Requerimento,,Betão,,"Solicita posteamento na rua Alvino de Paula, localizada entre os bairros Carlos Chagas e Monte Castelo.",,Arquivada
,,,,,,,,,,
5328,   ,2013,,Requerimento,,Betão,,"Solicita junto a Settra, instalação de placa na Avenida Doutor Paulo Japiassu Coelho, no bairro Cascatinha.",,Arquivada
,,,,,,,,,,
5327,   ,2013,,Requerimento,,Betão,,Solicita troca de lâmpadas em todas as ruas do bairro Cerâmica.,,Arquivada
,,,,,,,,,,
5326,   ,2013,,Requerimento,,Nilton Militão,,Solicita limpeza e capina no escadão que liga as ruas Nilo Peçanha e Justino Gomes Monteiro.,,Arquivada
,,,,,,,,,,
5325,   ,2013,,Requerimento,,Nilton Militão,,"Solicita limpeza e desentupimento das bocas de lobo da rua João Marinho de Almeida, no bairro Santa Cruz.",,Arquivada
,,,,,,,,,,
5324,   ,2013,,Requerimento,,Nilton Militão,,"Solicita poda de árvore na rua Miguel Marinho, no bairro Santa Cruz.",,Arquivada
,,,,,,,,,,
5323,   ,2013,,Requerimento,,Nilton Militão,,Solicita capina em todo bairro Santa Amélia.,,Arquivada
,,,,,,,,,,
5322,   ,2013,,Requerimento,,Nilton Militão,,"Solicita limpeza e desentupimento do bueiro na Avenida Simeão de Farias, no bairro Santa Cruz.",,Arquivada
,,,,,,,,,,
5321,   ,2013,,Requerimento,,Nilton Militão,,"Solicita colocação da tampa e limpeza de boca de lobo na rua Otoniel Leão dos Santos, no bairro Santa Cruz.",,Arquivada
,,,,,,,,,,
5320,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita junto a Empav, ações de patrolamento na rua José Pitta de Castro, no Granjeamento Sossego.",,Arquivada
,,,,,,,,,,
5319,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita junto a Empav, reparo no asfalto da rua Alarico de Freitas, no bairro Nossa Senhora Aparecida.",,Arquivada
,,,,,,,,,,
5318,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita junto a Empav, construção de meio-fio na rua dos Pinheirais, no bairro Novo Horizonte.",,Arquivada
,,,,,,,,,,
5317,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita junto a Empav, capina e limpeza da Praça Benjamin Colucci, no bairro Santa Terezinha.",,Arquivada
,,,,,,,,,,
5316,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita junto a Empav, limpeza da rua Santa Terezinha, no bairro Santa Terezinha.",,Arquivada
,,,,,,,,,,
5315,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita junto a Cemig, medidas necessárias para que as lâmpadas do beco da rua Nossa Senhora Aparecida, no bairro Nossa Senhora Aparecida, voltem a funcionar adequadamente.",,Arquivada
,,,,,,,,,,
5314,   ,2013,,Requerimento,,Luiz Otávio Fernandes Coelho - Pardal,,"Solicita junto a Empav, poda de arvore na rua Antonio Altaf, no bairro Cascatinha.",,Arquivada
,,,,,,,,,,
5313,   ,2013,,Requerimento,,Chico Evangelista,,"Solicita junto a Secretaria de Obras, uma contenção na rua José Sobreira, no bairro Linhares.",,Arquivada
,,,,,,,,,,
5312,   ,2013,,Requerimento,,Chico Evangelista,,"Solicita junto a Settra, colocação de placas de identificação no loteamento Porto Seguro no bairro Linhares.",,Arquivada
,,,,,,,,,,
5311,   ,2013,,Requerimento,,Chico Evangelista,,"Solicita junto a Secretaria de Obras, colocação de um braço de lâmpada na rua José Sobreira no bairro Linhares.",,Arquivada
,,,,,,,,,,
5310,   ,2013,,Requerimento,,Chico Evangelista,,"Solicita junto a Secretaria de Obras, estudo para uma construção de passarela em frente a rua Saint Clair de Carvalho.",,Arquivada
,,,,,,,,,,
5309,   ,2013,,Requerimento,,Cido Reis,,"Solicita junto a SMO, meio fio na rua Maria Antonia de Jesus, no bairro Nova Era.",,Arquivada
,,,,,,,,,,
5308,   ,2013,,Requerimento,,Cido Reis,,"Solicita junto a Demlurb, capina e limpeza da rua Maria Antonia de Jesus, no bairro Nova Era.",,Arquivada
,,,,,,,,,,
5307,   ,2013,,Requerimento,,Cido Reis,,"Solicita instalação de unidade de atendimento do Procon, no bairro Benfica.",,Arquivada
